pilot_slice,policy,dataset,base_dataset,query_index,question,gold_title,source_has_gold,source_best_gold_rank,expanded_best_gold_rank,rank_improvement_vs_source,expanded_hit_at_5,expanded_hit_at_10,expanded_hit_at_20,expanded_hit_at_50,expanded_hit_at_100,final_new_at_5,pool_absent_recovered_at_100,retrieval_calls,slot_count,resolved_slot_count,slot_coverage,expanded_top5_titles_json
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,375,What forced the departure from the country responsible for Phoe Pyonn Cho of the people once defied by new coinage?,Myanmar,1,14,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Phoe Pyonn Cho"", ""Cho Chi-hyo"", ""Cho-Liang Lin"", ""Agents of Secret Stuff"", ""Dumbledore's Army""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,375,What forced the departure from the country responsible for Phoe Pyonn Cho of the people once defied by new coinage?,Ottoman Empire,1,30,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Phoe Pyonn Cho"", ""Cho Chi-hyo"", ""Cho-Liang Lin"", ""Agents of Secret Stuff"", ""Dumbledore's Army""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,379,"When did Nissan, the Acura Legend maker and the Scion xD manufacturer open US assembly plants?",Scion xD,1,6,6,0,0,1,1,1,1,0,0,0,2,0,0.0,"[""1973 oil crisis"", ""Acura Legend"", ""Acura RL"", ""Acura RLX"", ""Acura EL""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,379,"When did Nissan, the Acura Legend maker and the Scion xD manufacturer open US assembly plants?",Scion xD,1,6,4,2,1,1,1,1,1,1,0,1,0,0,,"[""Acura Legend"", ""Acura RL"", ""Acura RL"", ""Acura RLX"", ""Scion xD""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,379,"When did Nissan, the Acura Legend maker and the Scion xD manufacturer open US assembly plants?",Scion xD,1,6,4,2,1,1,1,1,1,1,0,2,2,2,1.0,"[""Acura Legend"", ""Acura RL"", ""Acura RL"", ""Acura RLX"", ""Scion xD""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,379,"When did Nissan, the Acura Legend maker and the Scion xD manufacturer open US assembly plants?",Scion xD,1,6,4,2,1,1,1,1,1,1,0,4,0,0,,"[""Acura Legend"", ""Acura RL"", ""Acura RL"", ""Acura RLX"", ""Scion xD""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,379,"When did Nissan, the Acura Legend maker and the Scion xD manufacturer open US assembly plants?",Scion xD,1,6,4,2,1,1,1,1,1,1,0,2,2,2,1.0,"[""Acura Legend"", ""Acura RL"", ""Acura RL"", ""Acura RLX"", ""Scion xD""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,400,"A country's military branch, the equivalent of which in the US contains the Air Defense Artillery, was unprepared for the invasion of Ivo Werner's country. When was the word ""Slavs"" used in the national anthem of the unprepared country?",United States Army,1,32,14,18,0,0,1,1,1,0,0,0,3,0,0.0,"[""Slavs"", ""Josip Broz Tito"", ""Czech Republic"", ""Warsaw Pact"", ""Ivo Werner""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,400,"A country's military branch, the equivalent of which in the US contains the Air Defense Artillery, was unprepared for the invasion of Ivo Werner's country. When was the word ""Slavs"" used in the national anthem of the unprepared country?",United States Army,1,32,12,20,0,0,1,1,1,0,0,1,0,0,,"[""Ivo Werner"", ""Slavs"", ""Air Defense Identification Zone (East China Sea)"", ""Korean War"", ""Military history of the United States""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,400,"A country's military branch, the equivalent of which in the US contains the Air Defense Artillery, was unprepared for the invasion of Ivo Werner's country. When was the word ""Slavs"" used in the national anthem of the unprepared country?",United States Army,1,32,9,23,0,1,1,1,1,0,0,3,3,3,1.0,"[""Air Defense Identification Zone (East China Sea)"", ""United States Air Force"", ""Georgia State Defense Force"", ""Iron Beam"", ""Chief of the Air Staff (Nigeria)""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,400,"A country's military branch, the equivalent of which in the US contains the Air Defense Artillery, was unprepared for the invasion of Ivo Werner's country. When was the word ""Slavs"" used in the national anthem of the unprepared country?",United States Army,1,32,,,0,0,0,0,0,0,0,4,0,0,,"[""Ivo Werner"", ""Slavs"", ""Air Defense Identification Zone (East China Sea)"", ""Korean War"", ""Military history of the United States""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,400,"A country's military branch, the equivalent of which in the US contains the Air Defense Artillery, was unprepared for the invasion of Ivo Werner's country. When was the word ""Slavs"" used in the national anthem of the unprepared country?",United States Army,1,32,9,23,0,1,1,1,1,0,0,3,3,3,1.0,"[""Air Defense Identification Zone (East China Sea)"", ""United States Air Force"", ""Georgia State Defense Force"", ""Iron Beam"", ""Chief of the Air Staff (Nigeria)""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,402,Who is the wife of the man who produced the documentary of the pop star who influenced Beyonce?,Liza and David,1,33,13,20,0,0,1,1,1,0,0,0,3,0,0.0,"[""Michael Jackson: The Life of an Icon"", ""Beyoncé"", ""Nine Days that Changed the World"", ""Kanye West"", ""Working Day and Night""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,402,Who is the wife of the man who produced the documentary of the pop star who influenced Beyonce?,Liza and David,1,33,,,0,0,0,0,0,0,0,1,0,0,,"[""Beyoncé"", ""Beyoncé"", ""Beyoncé"", ""Beyoncé"", ""Beyoncé""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,402,Who is the wife of the man who produced the documentary of the pop star who influenced Beyonce?,Liza and David,1,33,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Beyoncé"", ""Beyoncé"", ""Beyoncé"", ""Beyoncé"", ""Beyoncé""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,402,Who is the wife of the man who produced the documentary of the pop star who influenced Beyonce?,Liza and David,1,33,,,0,0,0,0,0,0,0,4,0,0,,"[""Beyoncé"", ""Beyoncé"", ""Beyoncé"", ""Beyoncé"", ""Beyoncé""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,402,Who is the wife of the man who produced the documentary of the pop star who influenced Beyonce?,Liza and David,1,33,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Beyoncé"", ""Beyoncé"", ""Beyoncé"", ""Beyoncé"", ""Beyoncé""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,413,"When did Nissan, the Acura Legend maker and the top selling car brand open US assembly plants?",List of best-selling automobiles,1,12,11,1,0,0,1,1,1,0,0,0,2,0,0.0,"[""1973 oil crisis"", ""Acura Legend"", ""Acura RL"", ""Acura EL"", ""Acura MDX""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,413,"When did Nissan, the Acura Legend maker and the top selling car brand open US assembly plants?",List of best-selling automobiles,1,12,13,-1,0,0,1,1,1,0,0,1,0,0,,"[""Acura Legend"", ""Acura RL"", ""Acura ZDX"", ""Acura RL"", ""Acura RLX""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,413,"When did Nissan, the Acura Legend maker and the top selling car brand open US assembly plants?",List of best-selling automobiles,1,12,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Acura Legend"", ""Acura RL"", ""Acura RL"", ""Acura RLX"", ""Acura ZDX""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,413,"When did Nissan, the Acura Legend maker and the top selling car brand open US assembly plants?",List of best-selling automobiles,1,12,16,-4,0,0,1,1,1,0,0,4,0,0,,"[""Acura Legend"", ""Acura RL"", ""Acura ZDX"", ""Acura RL"", ""Acura RLX""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,413,"When did Nissan, the Acura Legend maker and the top selling car brand open US assembly plants?",List of best-selling automobiles,1,12,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Acura Legend"", ""Acura RL"", ""Acura RL"", ""Acura RLX"", ""Acura ZDX""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,441,Who owns the record label of the Every Turn of the World performer?,Back of My Mind,1,35,31,4,0,0,0,1,1,0,0,0,3,0,0.0,"[""Every Turn of the World"", ""Turn Me On (Mark Dinning song)"", ""Midnight Blue (Kenny Burrell album)"", ""Madonna (entertainer)"", ""I'll Cry If I Want To""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,441,Who owns the record label of the Every Turn of the World performer?,Warner Records,1,21,18,3,0,0,1,1,1,0,0,0,3,0,0.0,"[""Every Turn of the World"", ""Turn Me On (Mark Dinning song)"", ""Midnight Blue (Kenny Burrell album)"", ""Madonna (entertainer)"", ""I'll Cry If I Want To""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,441,Who owns the record label of the Every Turn of the World performer?,Back of My Mind,1,35,,,0,0,0,0,0,0,0,1,0,0,,"[""Every Turn of the World"", ""Mile run world record progression"", ""Turn Me On (Mark Dinning song)"", ""Phonograph record"", ""2002 FIFA World Cup Final""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,441,Who owns the record label of the Every Turn of the World performer?,Warner Records,1,21,,,0,0,0,0,0,0,0,1,0,0,,"[""Every Turn of the World"", ""Mile run world record progression"", ""Turn Me On (Mark Dinning song)"", ""Phonograph record"", ""2002 FIFA World Cup Final""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,441,Who owns the record label of the Every Turn of the World performer?,Back of My Mind,1,35,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Every Turn of the World"", ""Turn Me On (Mark Dinning song)"", ""Wales at the FIFA World Cup"", ""List of IIHF World Championship medalists"", ""List of FIFA World Cup finals""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,441,Who owns the record label of the Every Turn of the World performer?,Warner Records,1,21,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Every Turn of the World"", ""Turn Me On (Mark Dinning song)"", ""Wales at the FIFA World Cup"", ""List of IIHF World Championship medalists"", ""List of FIFA World Cup finals""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,441,Who owns the record label of the Every Turn of the World performer?,Back of My Mind,1,35,,,0,0,0,0,0,0,0,4,0,0,,"[""Every Turn of the World"", ""Mile run world record progression"", ""Turn Me On (Mark Dinning song)"", ""Phonograph record"", ""2002 FIFA World Cup Final""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,441,Who owns the record label of the Every Turn of the World performer?,Warner Records,1,21,,,0,0,0,0,0,0,0,4,0,0,,"[""Every Turn of the World"", ""Mile run world record progression"", ""Turn Me On (Mark Dinning song)"", ""Phonograph record"", ""2002 FIFA World Cup Final""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,441,Who owns the record label of the Every Turn of the World performer?,Back of My Mind,1,35,27,8,0,0,0,1,1,0,0,3,3,3,1.0,"[""Every Turn of the World"", ""Turn Me On (Mark Dinning song)"", ""Wales at the FIFA World Cup"", ""List of IIHF World Championship medalists"", ""List of FIFA World Cup finals""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,441,Who owns the record label of the Every Turn of the World performer?,Warner Records,1,21,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Every Turn of the World"", ""Turn Me On (Mark Dinning song)"", ""Wales at the FIFA World Cup"", ""List of IIHF World Championship medalists"", ""List of FIFA World Cup finals""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,453,"The German priest, who wanted Joseph Strickland's religious denomination to reform, preached a sermon on Marian devotion soon before his death in what German state?",Reformation,1,4,3,1,1,1,1,1,1,0,0,0,2,0,0.0,"[""Joseph Strickland"", ""Mary, mother of Jesus"", ""Wittenberg (district)"", ""Reformation"", ""Bernhard Lichtenberg""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,453,"The German priest, who wanted Joseph Strickland's religious denomination to reform, preached a sermon on Marian devotion soon before his death in what German state?",Reformation,1,4,,,0,0,0,0,0,0,0,1,0,0,,"[""Mary, mother of Jesus"", ""Joseph Strickland"", ""A River Runs Through It (film)"", ""German reunification"", ""1939 German ultimatum to Lithuania""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,453,"The German priest, who wanted Joseph Strickland's religious denomination to reform, preached a sermon on Marian devotion soon before his death in what German state?",Reformation,1,4,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Joseph Strickland"", ""Tony Strickland"", ""Sisters of St Joseph of Nazareth"", ""History of Joseph Smith by His Mother"", ""Joseph Cumming""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,453,"The German priest, who wanted Joseph Strickland's religious denomination to reform, preached a sermon on Marian devotion soon before his death in what German state?",Reformation,1,4,13,-9,0,0,1,1,1,0,0,4,0,0,,"[""Mary, mother of Jesus"", ""Joseph Strickland"", ""A River Runs Through It (film)"", ""German reunification"", ""1939 German ultimatum to Lithuania""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,453,"The German priest, who wanted Joseph Strickland's religious denomination to reform, preached a sermon on Marian devotion soon before his death in what German state?",Reformation,1,4,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Joseph Strickland"", ""Tony Strickland"", ""Sisters of St Joseph of Nazareth"", ""History of Joseph Smith by His Mother"", ""Joseph Cumming""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,492,who has had the most hits in the league that includes the team that has played the most games of the type played just before the league MVP is awarded?,New York Yankees,1,39,35,4,0,0,0,1,1,0,0,0,3,0,0.0,"[""List of Major League Baseball single-game hits leaders"", ""Major League Baseball Most Valuable Player Award"", ""NBA Most Valuable Player Award"", ""World Series Most Valuable Player Award"", ""Hart Memorial Trophy""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,492,who has had the most hits in the league that includes the team that has played the most games of the type played just before the league MVP is awarded?,World Series,1,6,6,0,0,1,1,1,1,0,0,0,3,0,0.0,"[""List of Major League Baseball single-game hits leaders"", ""Major League Baseball Most Valuable Player Award"", ""NBA Most Valuable Player Award"", ""World Series Most Valuable Player Award"", ""Hart Memorial Trophy""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,492,who has had the most hits in the league that includes the team that has played the most games of the type played just before the league MVP is awarded?,New York Yankees,1,39,,,0,0,0,0,0,0,0,1,0,0,,"[""Major League Baseball All-Star Game Most Valuable Player Award"", ""Premier League records and statistics"", ""Preki"", ""Major League Baseball Most Valuable Player Award"", ""Major League Baseball schedule""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,492,who has had the most hits in the league that includes the team that has played the most games of the type played just before the league MVP is awarded?,World Series,1,6,95,-89,0,0,0,0,1,0,0,1,0,0,,"[""Major League Baseball All-Star Game Most Valuable Player Award"", ""Premier League records and statistics"", ""Preki"", ""Major League Baseball Most Valuable Player Award"", ""Major League Baseball schedule""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,492,who has had the most hits in the league that includes the team that has played the most games of the type played just before the league MVP is awarded?,New York Yankees,1,39,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Preki"", ""Major League Baseball schedule"", ""Montreal Expos"", ""List of Major League Baseball All-Star Games"", ""Minnesota Vikings""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,492,who has had the most hits in the league that includes the team that has played the most games of the type played just before the league MVP is awarded?,World Series,1,6,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Preki"", ""Major League Baseball schedule"", ""Montreal Expos"", ""List of Major League Baseball All-Star Games"", ""Minnesota Vikings""]"
