dataset,query_idx,question,gold_doc_count,gold_titles,baseline_top_titles,selector_top_titles,changed,baseline_em,selector_em,em_delta,baseline_f1,selector_f1,f1_delta,baseline_title_recall_top5,selector_title_recall_top5,baseline_title_all_gold_top5,selector_title_all_gold_top5,pool_title_all_gold_top100,max_gold_title_rank_bucket_pool100,gold_title_ranks_pool100,swap_count,swapped_in_gold_title_count,swapped_out_gold_title_count,baseline_title_duplicate_count,selector_title_duplicate_count
2wikimultihopqa,660,Where did Sonia Greene's husband die?,2,H. P. Lovecraft || Sonia Greene,Sonia Greene || H. P. Lovecraft || Helen of Greece and Denmark || Binyamin Ze'ev Kahane || Marie Colvin,Sonia Greene || H. P. Lovecraft || Helen of Greece and Denmark || Binyamin Ze'ev Kahane || Marie Colvin,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
2wikimultihopqa,661,What nationality is the director of film The Mission (1983 Film)?,2,The Mission (1983 film) || Parviz Sayyad,The Mission (1983 film) || Parviz Sayyad || Roland Joffé || Bertrand Tavernier || Peter Glenville,The Mission (1983 film) || Parviz Sayyad || Roland Joffé || Bertrand Tavernier || Peter Glenville,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
2wikimultihopqa,662,Who is the maternal grandmother of Sancho Ramírez?,2,Sancho Ramírez || Ermesinda of Bigorre,"Felicia of Roucy || Ramiro II of Aragon || Sancho Ramírez || Ramiro Sánchez || Sancho Ramírez, Count of Ribagorza","Felicia of Roucy || Ermesinda of Bigorre || Sancho Ramírez || Ramiro Sánchez || Sancho Ramírez, Count of Ribagorza",True,0.0,0.0,0.0,0.2857,0.2857,0.0,0.5,1.0,False,True,True,rank6_10,"3,8",1,1,0,0,0
2wikimultihopqa,663,What is the date of death of Fujiwara No Junshi's father?,2,Fujiwara no Yoritada || Fujiwara no Junshi,Fujiwara no Junshi || Fujiwara no Yoritada || Fujiwara no Nobunaga || Fujiwara no Morozane || Fujiwara no Toshihito,Fujiwara no Junshi || Fujiwara no Yoritada || Fujiwara no Nobunaga || Fujiwara no Morozane || Fujiwara no Toshihito,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
2wikimultihopqa,664,What is the place of birth of the director of film A Chrysanthemum Bursts In Cincoesquinas?,2,A Chrysanthemum Bursts in Cincoesquinas || Daniel Burman,A Chrysanthemum Bursts in Cincoesquinas || Daniel Burman || Luis Mandoki || Sepideh Farsi || Juan Bustillo Oro,A Chrysanthemum Bursts in Cincoesquinas || Daniel Burman || Luis Mandoki || Sepideh Farsi || Juan Bustillo Oro,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
2wikimultihopqa,665,Which country Benjamin Pierce Cheney Jr.'s wife is from?,2,Julia Arthur || Benjamin Pierce Cheney Jr.,Benjamin Pierce Cheney Jr. || Benjamin Pierce Cheney || Alexina Duchamp || Pieter van Vollenhoven || Marisabel Rodríguez de Chávez,Benjamin Pierce Cheney Jr. || Benjamin Pierce Cheney || Abdul-Vahed Niyazov || Pieter van Vollenhoven || Marisabel Rodríguez de Chávez,True,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,True,rank21_50,"47,1",1,0,0,0,0
2wikimultihopqa,666,Where was the director of film The Half-Way Girl born?,2,John Francis Dillon (director) || The Half-Way Girl,The Half-Way Girl || John Francis Dillon (director) || Rod Hardy || Sepideh Farsi || Hassan Zee,The Half-Way Girl || John Francis Dillon (director) || Rod Hardy || Sepideh Farsi || Hassan Zee,False,0.0,0.0,0.0,0.6667,0.6667,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
2wikimultihopqa,667,Are Ailes Gilmour and Chris Schwinden of the same nationality?,2,Chris Schwinden || Ailes Gilmour,Chris Schwinden || Ailes Gilmour || Léonie Gilmour || Karl Gilg || James Gilmour (Miramichi lumber baron),Chris Schwinden || Ailes Gilmour || Allan Gilmour || Allan Gilmour Sr. || James Gilmour (Miramichi lumber baron),True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"1,2",2,0,0,0,0
2wikimultihopqa,668,Who is the spouse of the director of film Pratisodh (2004 Film)?,2,Anup Sengupta || Pratisodh (2004 film),Pratisodh (2004 film) || Anup Sengupta || Devisingh Ransingh Shekhawat || Kishore Sahu || P. S. Ramakrishna Rao,Pratisodh (2004 film) || Anup Sengupta || Devisingh Ransingh Shekhawat || Kishore Sahu || P. S. Ramakrishna Rao,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
2wikimultihopqa,669,"Which film has the director who died later, Le Foto Proibite Di Una Signora Per Bene or Licenza Premio?",4,Licenza premio || Max Neufeld || Luciano Ercoli || Le foto proibite di una signora per bene,Le foto proibite di una signora per bene || Luciano Ercoli || Licenza premio || Dino Risi || Steno (director),Le foto proibite di una signora per bene || Luciano Ercoli || Licenza premio || Max Neufeld || Steno (director),True,1.0,1.0,0.0,1.0,1.0,0.0,0.75,1.0,False,True,True,rank21_50,"3,27,2,1",1,1,0,0,0
2wikimultihopqa,670,Where did the composer of film The Merry Monahans die?,2,Hans J. Salter || The Merry Monahans,The Merry Monahans || Hans J. Salter || Abe Meyer || William Axt || Oscar Straus (composer),The Merry Monahans || Hans J. Salter || Abe Meyer || William Axt || Oscar Straus (composer),False,0.0,0.0,0.0,0.8,0.8,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
2wikimultihopqa,671,What nationality is Matilda Of Frisia's husband?,2,Matilda of Frisia || Henry I of France,"Matilda of Frisia || Henry I, Count of Nassau-Siegen || Matilda, Abbess of Quedlinburg || Matilda of England, Duchess of Saxony || Eadgyth","Matilda of Frisia || Henry I, Count of Nassau-Siegen || Matilda, Abbess of Quedlinburg || Matilda of England, Duchess of Saxony || Eadgyth",False,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,False,top5,"1,NA",0,0,0,0,0
2wikimultihopqa,672,Who is the mother of the director of film Citizen Usa: A 50 State Road Trip?,2,Alexandra Pelosi || Citizen USA: A 50 State Road Trip,Citizen USA: A 50 State Road Trip || Alexandra Pelosi || Michiel Vos || Rory Kennedy || Priscilla Pointer,Citizen USA: A 50 State Road Trip || Alexandra Pelosi || Michiel Vos || Rory Kennedy || Priscilla Pointer,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
2wikimultihopqa,673,"Who is the father-in-law of Elizabeth Howard, Countess Of Effingham?",2,"Thomas Howard, 2nd Earl of Effingham || Elizabeth Howard, Countess of Effingham","Elizabeth Howard, Countess of Effingham || Thomas Howard, 2nd Earl of Effingham || Anne Howard, Countess of Effingham || Lord Edmund Howard || Thomas Howard, 2nd Duke of Norfolk","Elizabeth Howard, Countess of Effingham || Thomas Howard, 2nd Earl of Effingham || Anne Howard, Countess of Effingham || Lord Edmund Howard || Thomas Howard, 2nd Duke of Norfolk",False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
2wikimultihopqa,674,"Which film was released more recently, Woman Without A Past or Il Seduttore?",2,Il seduttore || Woman Without a Past,Il seduttore || Woman Without a Past || Woman Without a Face || Man without a Passport || Man Without Memory,Il seduttore || Woman Without a Past || Woman Without a Face || Man without a Passport || Man Without Memory,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
2wikimultihopqa,675,Who is the paternal grandfather of Fakhr Al-Dawla?,2,Fakhr al-Dawla || Rukn al-Dawla,Shams al-Dawla || Fakhr al-Dawla || 'Adud al-Dawla || Ziyar ibn Shahrakuya || Abd al-Muttalib,Shams al-Dawla || Fakhr al-Dawla || Rukn al-Dawla || Kaya Alp || Abd al-Muttalib,True,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,False,True,True,rank6_10,"2,7",2,1,0,0,0
2wikimultihopqa,676,"Do both films, Stagecoach Express (Film) and Cape Fear (1962 Film), have the directors who are from the same country?",4,Stagecoach Express (film) || Cape Fear (1962 film) || J. Lee Thompson || George Sherman,Cape Fear (1962 film) || J. Lee Thompson || Stagecoach Express (film) || Peter Glenville || Outlaw Express,Cape Fear (1962 film) || J. Lee Thompson || Stagecoach Express (film) || George Sherman || Outlaw Express,True,1.0,1.0,0.0,1.0,1.0,0.0,0.75,1.0,False,True,True,rank11_20,"3,1,2,12",1,1,0,0,0
2wikimultihopqa,677,Where was the place of death of Aleksandr Aleksandrovich Bibikov's father?,2,Aleksandr Bibikov || Aleksandr Aleksandrovich Bibikov,Aleksandr Aleksandrovich Bibikov || Aleksandr Bibikov || Grand Duke Vladimir Alexandrovich of Russia || Grand Duke Nicholas Konstantinovich of Russia || Prince Feodor Alexandrovich of Russia,Aleksandr Aleksandrovich Bibikov || Lars Eliasson || Grand Duke Vladimir Alexandrovich of Russia || Grand Duke Nicholas Konstantinovich of Russia || Beaulieu-sur-Loire,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,True,False,True,top5,"2,1",2,0,1,0,0
2wikimultihopqa,678,"Which film has the director who is older than the other, Suzanne'S Career or Vente A Alemania, Pepe?",4,"Suzanne's Career || Vente a Alemania, Pepe || Éric Rohmer || Pedro Lazaga","Suzanne's Career || Éric Rohmer || Vente a Alemania, Pepe || André Cayatte || Alex de Renzy","Suzanne's Career || Éric Rohmer || Vente a Alemania, Pepe || Pedro Lazaga || Alex de Renzy",True,0.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0,False,True,True,rank21_50,"1,3,2,22",1,1,0,0,0
2wikimultihopqa,679,"Who is Margaret Fiennes, 11Th Baroness Dacre's paternal grandfather?",2,"Margaret Fiennes, 11th Baroness Dacre || Thomas Fiennes, 9th Baron Dacre","Margaret Fiennes, 11th Baroness Dacre || Thomas Fiennes, 9th Baron Dacre || Gregory Fiennes, 10th Baron Dacre || Henry Lennard, 12th Baron Dacre || Anne Sackville, Baroness Dacre","Margaret Fiennes, 11th Baroness Dacre || Thomas Fiennes, 9th Baron Dacre || Gregory Fiennes, 10th Baron Dacre || Henry Lennard, 12th Baron Dacre || Anne Sackville, Baroness Dacre",False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
2wikimultihopqa,680,"Which film was released earlier, Navavadhu or The January Man?",2,The January Man || Navavadhu,Navavadhu || P. Bhaskaran || The January Man || Navodaya Appachan || Njan Gandharvan,Navavadhu || P. Bhaskaran || The January Man || Navodaya Appachan || Njan Gandharvan,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"3,1",0,0,0,0,0
2wikimultihopqa,681,"Who is younger, George Cawthray or Michaela Ek?",2,George Cawthray || Michaela Ek,"George Cawthray || Michaela Ek || Michaela von Habsburg || Michael Bowes-Lyon, 17th Earl of Strathmore and Kinghorne || George Howard (footballer)","George Cawthray || Michaela Ek || Peter Gravesen || Michael Bowes-Lyon, 17th Earl of Strathmore and Kinghorne || George Howard (footballer)",True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",1,0,0,0,0
2wikimultihopqa,682,Which country Bảo Long's father is from?,2,Bảo Đại || Bảo Long,Bảo Long || Bảo Đại || Lương Văn Được Em || Thành Thái || Takayama Tomoteru,Bảo Long || Bảo Đại || Lương Văn Được Em || Thành Thái || Takayama Tomoteru,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
2wikimultihopqa,683,Where was the place of death of the performer of song All Systems Go (Song)?,2,All Systems Go (song) || Donna Summer,All Systems Go (song) || Donna Summer || Mark Arnold (musician) || Donnie Elbert || Sam Cooke,All Systems Go (song) || Donna Summer || Mark Arnold (musician) || Donnie Elbert || Sam Cooke,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
2wikimultihopqa,684,Who is the maternal grandfather of Amaury De Montfort (Died 1241)?,2,Alix de Montmorency || Amaury de Montfort (died 1241),"Amaury de Montfort (died 1241) || Simon de Montfort, 5th Earl of Leicester || Amaury I de Montfort || Amaury II de Montfort || Guillaume de Montfort of Hainaut",Amaury de Montfort (died 1241) || Alix de Montmorency || Amaury I de Montfort || Amaury II de Montfort || Guillaume de Montfort of Hainaut,True,0.0,1.0,1.0,0.25,1.0,0.75,0.5,1.0,False,True,True,rank6_10,"6,1",1,1,0,0,0
2wikimultihopqa,685,What nationality is the director of film Author! Author! (Film)?,2,Arthur Hiller || Author! Author! (film),Author! Author! (film) || Arthur Hiller || Édouard Molinaro || Gérard Oury || Peter Glenville,Author! Author! (film) || Arthur Hiller || Édouard Molinaro || Gérard Oury || Peter Glenville,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
2wikimultihopqa,686,"Are both St. Mary'S School, Patiala and Apeejay Education Society located in the same country?",2,"Apeejay Education Society || St. Mary's School, Patiala","St. Mary's School, Patiala || Apeejay School, Mahavir Marg || Apeejay Education Society || Apeejay School, Sheikh Sarai || St. Mary's School, Sangamner","St. Mary's School, Patiala || Saint John's || Apeejay Education Society || Apeejay School, Sheikh Sarai || St. Mary's School, Sangamner",True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"3,1",1,0,0,0,0
2wikimultihopqa,687,"Which film has the director born first, Time Out For Rhythm or Night Boat To Dublin?",4,Lawrence Huntington || Night Boat to Dublin || Time Out for Rhythm || Sidney Salkow,Night Boat to Dublin || Lawrence Huntington || Time Out for Rhythm || Jazz Boat || Out All Night (1927 film),Night Boat to Dublin || Lawrence Huntington || Time Out for Rhythm || Jules White || Out All Night (1927 film),True,1.0,1.0,0.0,1.0,1.0,0.0,0.75,0.75,False,False,True,rank21_50,"2,1,3,22",1,0,0,0,0
2wikimultihopqa,688,"Which film whose director is younger, I Think They Call Him John or Tahaan?",4,Santosh Sivan || John Krish || I Think They Call Him John || Tahaan,I Think They Call Him John || John Krish || Tahaan || Nagesh Kukunoor || John Sayles,I Think They Call Him John || John Cromwell (director) || Tahaan || Santosh Sivan || John Sayles,True,1.0,1.0,0.0,1.0,1.0,0.0,0.75,0.75,False,False,True,rank21_50,"32,2,1,3",2,1,1,0,0
2wikimultihopqa,689,"Which film has the director born later, Life Hits or It'S In The Air?",4,Life Hits || Anthony Kimmins || It's in the Air || Christian E. Christiansen,It's in the Air || Anthony Kimmins || Life Hits || Gurinder Chadha || Life Is What You Make It (film),It's in the Air || Anthony Kimmins || Life Hits || Christian E. Christiansen || Life Is What You Make It (film),True,1.0,1.0,0.0,1.0,1.0,0.0,0.75,1.0,False,True,True,rank21_50,"3,2,1,22",1,1,0,0,0
2wikimultihopqa,690,What is the place of birth of Princess Helena Of Nassau's father?,2,"Princess Helena of Nassau || William, Duke of Nassau","Princess Helena of Waldeck and Pyrmont || Duke Friedrich August of Oldenburg || Princess Helena of Nassau || William, Duke of Nassau || William I, Count of Nassau-Dillenburg","Princess Helena of Waldeck and Pyrmont || Duke Friedrich August of Oldenburg || Princess Helena of Nassau || William, Duke of Nassau || William I, Count of Nassau-Dillenburg",False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"3,4",0,0,0,0,0
2wikimultihopqa,691,Where did the director of film Evil Alien Conquerors graduate from?,2,Chris Matheson (screenwriter) || Evil Alien Conquerors,Evil Alien Conquerors || Chris Matheson (screenwriter) || David Bradley (director) || Laura Neri || Jim Wynorski,Evil Alien Conquerors || Chris Matheson (screenwriter) || David Bradley (director) || Laura Neri || Jim Wynorski,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
2wikimultihopqa,692,Are both The Pledge (Film) and Mother Of George from the same country?,2,The Pledge (film) || Mother of George,Mother of George || The Pledge (film) || Pledge of Allegiance (South Korea) || Die Mutter || Pledge of Allegiance,Mother of George || The Pledge (film) || Motherland (disambiguation) || Die Mutter || Pledge of Allegiance,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"2,1",1,0,0,0,0
2wikimultihopqa,693,Are Moredun Creek and Tuggeranong Creek both located in the same country?,2,Tuggeranong Creek || Moredun Creek,Moredun Creek || Tuggeranong Creek || Lake Tuggeranong || R4 (Canberra) || Cherry Creek (Colorado),Moredun Creek || Tuggeranong Creek || Lake Tuggeranong || R4 (Canberra) || Cherry Creek (Colorado),False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
2wikimultihopqa,694,"Which film was released earlier, Dead Mine or Witch Story?",2,Dead Mine || Witch Story,Dead Mine || Witch Story || Jim Wynorski || Hitler – Dead or Alive || Dorm (film),Dead Mine || Witch Story || The Picture of Dorian Gray (1915 film) || Hitler – Dead or Alive || Dorm (film),True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",1,0,0,0,0
2wikimultihopqa,695,"Which film was released first, On Body And Soul or Pearl Lust?",2,Pearl Lust || On Body and Soul,On Body and Soul || Ildikó Enyedi || Pearl Lust || Body and Soul || Body and Soul (1927 film),On Body and Soul || Rakka (film) || Pearl Lust || Body and Soul || Body and Soul (1927 film),True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"3,1",1,0,0,0,0
2wikimultihopqa,696,"Which song was released earlier, Wherever I Lay My Hat (That'S My Home) or Don'T Ya?",2,Don't Ya || Wherever I Lay My Hat (That's My Home),Don't Ya || Janis Joplin || Wherever I Lay My Hat (That's My Home) || No Parlez || All Around My Hat,Don't Ya || Where Are You || Wherever I Lay My Hat (That's My Home) || No Parlez || All Around My Hat,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,3",1,0,0,0,0
2wikimultihopqa,697,Which country Nicole Briscoe's husband is from?,2,Ryan Briscoe || Nicole Briscoe,Nicole Briscoe || Ryan Briscoe || Christopher O'Neill || Abdul-Vahed Niyazov || Jon Leach,Nicole Briscoe || Ryan Briscoe || Christopher O'Neill || Abdul-Vahed Niyazov || Jon Leach,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
2wikimultihopqa,698,"Which film has the director who is older than the other, Mektoub or Sail A Crooked Ship?",4,Sail a Crooked Ship || Nabil Ayouch || Irving Brecher || Mektoub,Mektoub || Nabil Ayouch || Sail a Crooked Ship || Bertrand Tavernier || Claude Sautet,Mektoub || Nabil Ayouch || Sail a Crooked Ship || Irving Brecher || Claude Sautet,True,1.0,1.0,0.0,1.0,1.0,0.0,0.75,1.0,False,True,True,rank21_50,"3,2,27,1",1,1,0,0,0
2wikimultihopqa,699,Who is Jan Iii Of Oświęcim's paternal grandfather?,2,Jan III of Oświęcim || Jan II of Oświęcim,Jan III of Oświęcim || Jan II of Oświęcim || Jan IV of Oświęcim || Jan I the Scholastic || Casimir I of Oświęcim,"Jan III of Oświęcim || Jan II of Oświęcim || Christian August, Prince of Anhalt-Zerbst || Jan I the Scholastic || Casimir I of Oświęcim",True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"1,2",1,0,0,0,0
2wikimultihopqa,700,Where was the husband of Jeanne Raunay born?,2,Jeanne Raunay || André Beaunier,"Jeanne Raunay || André Beaunier || Jean-Joseph Raikem || William, Duke of Jülich-Cleves-Berg || Gauthier Destenay","Jeanne Raunay || André Beaunier || Jean-Joseph Raikem || William, Duke of Jülich-Cleves-Berg || Gauthier Destenay",False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
2wikimultihopqa,701,Who is Frederick Dickens's father?,2,Frederick Dickens || Elizabeth Dickens,"Frederick Dickens || Elizabeth Dickens || Prince Frederick of Württemberg || Frederick, Count of Verdun || Lord Frederick Cavendish-Bentinck","Frederick Dickens || Elizabeth Dickens || Prince Frederick of Württemberg || Frederick, Count of Verdun || Lord Frederick Cavendish-Bentinck",False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
2wikimultihopqa,702,"Who was born later, Peter Samuel George Mackenzie or Josip Petrov Babich?",2,Peter Samuel George Mackenzie || Josip Petrov Babich,"Josip Petrov Babich || Peter Samuel George Mackenzie || George Mackenzie, 1st Earl of Cromartie || George Mackenzie, 3rd Earl of Cromartie || John Mackay (poet)","Josip Petrov Babich || Peter Samuel George Mackenzie || Peter W. May || George Mackenzie, 3rd Earl of Cromartie || John Mackay (poet)",True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",1,0,0,0,0
2wikimultihopqa,703,"Are both villages, Mavrolithari and Ampelakia, Evros, located in the same country?",2,"Mavrolithari || Ampelakia, Evros","Ampelakia, Evros || Mavrolithari || Lubnowy || Nasamkhrali || Jawty","Ampelakia, Evros || Mavrolithari || New Hope || Nasamkhrali || Jawty",True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",1,0,0,0,0
