dataset,query_index,split,strong_label,daec_f1,nobind_f1,daec_em,nobind_em,delta_f1_daec_minus_nobind,delta_em_daec_minus_nobind,alias_match_rate,avg_candidate_title_occurrences,bind_conf_candidate_coverage,bind_conf_candidate_simplicity,bind_conf_composite_primary,bind_conf_composite_with_margin_diagnostic,bind_conf_margin_diagnostic,bind_conf_match_quality,bind_conf_single_candidate_rate,bind_conf_title_unique,binding_count,binding_count_unpruned,candidate_count_max,candidate_count_mean,candidate_count_total,candidate_coverage,candidate_req_count,dep_margin_mean_diagnostic,dep_margin_min_diagnostic,dep_score_top1_mean_diagnostic,dependent_req_count,duplicate_entity_count,empty_entity_responses,empty_response_rate,exactish_match_rate,extraction_count,low_ambiguity,match_rate,matched_entity_count,max_dependency_depth,multi_candidate_rate,multi_candidate_req_count,raw_entity_count,requirement_count,single_candidate_rate,single_candidate_req_count,skipped_anchor_count,title_nonunique_rate,title_unique_rate,unmatched_entity_count,unmatched_rate,question
2Wiki,598,test,ignore,0.1818,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08000000000000002,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Who is Eustace Iii, Count Of Boulogne's uncle?"
2Wiki,599,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.3333333333333333,0.6466666666666667,0.5979602333333334,0.4031345,0.9,0.0,1.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,0.4031345,0.293427,1.0,2.0,1.0,5.0,0.5,1.0,10.0,0.3333333333333333,0.8,4.0,1.0,1.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Which film has the director born first, S Durga or Sweet Emma, Dear Böbe?"
2Wiki,600,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.8,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Are Nancy Drew… Trouble Shooter and Wilderness (Miniseries) both from the same country?
2Wiki,601,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.8,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,"Who was born earlier, Monica Roșu or Bruno Bizarro?"
2Wiki,602,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,What is the place of birth of Konstantin Irmen-Tschet's wife?
2Wiki,603,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Where was the place of death of Princess Yolanda Of Savoy's father?
2Wiki,604,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.5,0.7,0.7057180999999999,0.7285904999999999,0.5,0.5,1.0,2.0,2.0,2.0,1.5,3.0,1.0,2.0,0.7285904999999999,0.45718099999999995,1.0,2.0,1.0,6.0,0.6,0.6666666666666666,10.0,0.5,0.375,3.0,1.0,0.5,1.0,8.0,4.0,0.5,1.0,1.0,0.0,1.0,3.0,0.375,"Which film has the director who died earlier, Notes On The Port Of St. Francis or De Luxe Annie?"
2Wiki,605,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.9,0.9200000000000002,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,0.5,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,"Where was the place of burial of Ælfgar, Earl Of Mercia's father?"
2Wiki,606,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.8,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,"Are both movies, The Almighty Dollar (1923 Film) and Alfons Zitterbacke, from the same country?"
2Wiki,607,test,bind_helpful,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1,1.0,0.5,0.5263157894736842,0.44746823157894733,0.13207800000000003,0.13157894736842107,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.13207800000000003,0.13207800000000003,1.0,1.0,1.0,1.0,0.2,0.5,5.0,0.5,0.10526315789473684,2.0,1.0,1.0,1.0,19.0,2.0,0.0,0.0,0.0,0.0,1.0,16.0,0.8421052631578947,"When was John Of Ibelin, The Old Lord Of Beirut's father born?"
2Wiki,608,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.6,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Are Frederick Elliott Brown and John Yule both from the same country?
2Wiki,609,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,What is the place of birth of the director of film The Great Dome Robbery?
2Wiki,610,test,bind_helpful,0.6667,0.0,0.0,0.0,0.6667,0.0,0.0,1,1.0,1.0,0.9,0.9200000000000002,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.6,1.0,5.0,1.0,0.5,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,What is the place of birth of the director of film Vent D'Est?
2Wiki,611,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,8.0,0.8,1.0,10.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,"Which film has the director born first, Free Hand For A Tough Cop or Man'S Favorite Sport??"
2Wiki,612,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5,0.7,0.5864556,0.132278,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.132278,0.132278,1.0,1.0,0.0,3.0,0.6,1.0,5.0,0.5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,What nationality is the composer of film The Merry Monahans?
2Wiki,613,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.8,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,"Did the movies Laserblast and The Life Of Juanita Castro, originate from the same country?"
2Wiki,614,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.5,0.7,0.6485795999999999,0.442898,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.442898,0.442898,1.0,1.0,0.0,3.0,0.6,0.5,5.0,0.5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,What is the place of birth of the director of film Into The Grizzly Maze?
2Wiki,615,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,What nationality is the director of film Yeh Gulistan Hamara?
2Wiki,616,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.9333333333333333,0.9466666666666668,1.0,0.6666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,7.0,0.7,1.0,10.0,1.0,0.6666666666666666,2.0,1.0,0.0,0.0,3.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.3333333333333333,"Which film has the director who was born later, The Devil And Miss Jones or The Man In The Funny Suit?"
2Wiki,617,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.95,0.96,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.6,1.0,5.0,1.0,0.5,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Where was the father of Islam Shah Suri born?
2Wiki,618,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.3333333333333333,0.6916666666666667,0.6663393333333334,0.5650299999999999,0.625,0.5,1.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,0.5650299999999999,0.13005999999999995,1.0,2.0,1.0,5.0,0.5,0.75,10.0,0.3333333333333333,0.5,4.0,1.0,0.5,1.0,8.0,4.0,0.5,1.0,1.0,0.0,1.0,2.0,0.25,"Which film has the director born earlier, Mummy & Me or Gideon And Samson: Great Leaders Of The Bible?"
2Wiki,619,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.5,0.74,0.7178968,0.6294839999999999,0.7,0.5,1.0,2.0,2.0,2.0,1.5,3.0,1.0,2.0,0.6294839999999999,0.258968,1.0,2.0,0.0,3.0,0.3,1.0,10.0,0.5,0.6,3.0,1.0,0.5,1.0,5.0,4.0,0.5,1.0,1.0,0.0,1.0,1.0,0.2,"Which film has the director who was born first, Everybody'S Hobby or Ghosts Of Abu Ghraib?"
2Wiki,620,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.8,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Are Antoine Jean-Baptiste Thomas and Canardo (Rapper) of the same nationality?
2Wiki,621,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1,1.0,0.5,0.5416666666666666,0.43333333333333335,0.0,0.20833333333333331,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.652301,1.0,0.0,7.0,0.7,0.5,10.0,0.5,0.16666666666666666,2.0,1.0,1.0,1.0,12.0,3.0,0.0,0.0,1.0,0.0,1.0,9.0,0.75,Was Louise Of Hesse-Kassel or Viktor Šiljeg born first?
2Wiki,622,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.6666666666666666,0.7333333333333334,1.0,0.33333333333333337,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.783536,1.0,0.0,7.0,0.7,0.0,10.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.6666666666666666,Did Virginia Gardner and Ramón Hernández (Beach Volleyball) have the same nationality?
2Wiki,623,test,bind_helpful,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1,1.0,1.0,0.85,0.8800000000000001,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.2,1.0,10.0,1.0,0.25,2.0,2.0,0.0,0.0,8.0,3.0,1.0,2.0,0.0,0.0,1.0,6.0,0.75,Who is Edith Of Wessex's mother-in-law?
2Wiki,624,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,8.0,0.8,1.0,10.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,"Which film has the director who died earlier, The Prince And The Dancer or The Brown Wallet?"
2Wiki,625,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.5,0.8,0.7823894000000001,0.711947,1.0,0.5,1.0,2.0,2.0,2.0,1.5,3.0,1.0,2.0,0.711947,0.423894,1.0,2.0,0.0,7.0,0.7,1.0,10.0,0.5,1.0,3.0,1.0,0.5,1.0,3.0,4.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,"Which film whose director is younger, Lucky Cowboy or O.K. Connery?"
2Wiki,626,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.8,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,"Who died earlier, Joseph Dudley or Francisco Herrera Luque?"
2Wiki,627,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.9,0.9200000000000002,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.676559,1.0,0.0,3.0,0.6,0.0,5.0,1.0,0.5,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,What nationality is the director of film Vortex (1976 Film)?
2Wiki,628,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Where did Countess Johanna Magdalene Of Hanau-Lichtenberg's mother die?
2Wiki,629,test,ignore,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Who is Felicia Of Roucy's mother-in-law?
2Wiki,630,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.9,0.9200000000000002,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,6.0,0.6,0.5,10.0,1.0,0.5,2.0,1.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,1.0,2.0,0.5,"Which film has the director died later, Tenth Avenue Angel or Brink Of Life?"
2Wiki,631,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.994738,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Where was the father of Teodor Pejačević born?
2Wiki,632,dev,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.6333333333333333,0.7066666666666668,1.0,0.16666666666666663,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,0.7,0.0,10.0,1.0,0.16666666666666666,1.0,1.0,0.0,0.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,0.8333333333333334,"Are The Collector (2002 Film) and Gulîstan, Land Of Roses both from the same country?"
2Wiki,633,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.5,0.74,0.7504470999999999,0.7922355,0.7,0.5,1.0,2.0,2.0,2.0,1.5,3.0,1.0,2.0,0.7922355,0.584471,1.0,2.0,0.0,7.0,0.7,1.0,10.0,0.5,0.6,3.0,1.0,0.5,1.0,5.0,4.0,0.5,1.0,1.0,0.0,1.0,1.0,0.2,"Which film has the director died earlier, They Who Dare or False Pretenses?"
2Wiki,634,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.015999999999999997,0.0,0.09999999999999998,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.8,Where did the performer of song Karma (Alicia Keys Song) study?
2Wiki,635,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Where was the place of burial of Parysatis Ii's husband?
2Wiki,636,test,ignore,0.6667,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Where was the director of film Broadway Gold born?
2Wiki,637,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Where does Sybil B. G. Eysenck's husband work at?
2Wiki,638,dev,abstain_helpful,0.0,1.0,0.0,1.0,-1.0,-1.0,0.0,1,1.0,0.25,0.7166666666666667,0.6740361333333333,0.503514,0.8333333333333334,0.5,1.0,4.0,4.0,4.0,2.5,5.0,1.0,2.0,0.503514,0.007028000000000034,1.0,2.0,0.0,4.0,0.4,1.0,10.0,0.25,0.8333333333333334,5.0,2.0,0.5,1.0,6.0,3.0,0.5,1.0,0.0,0.0,1.0,1.0,0.16666666666666666,Who is Gilukhipa's paternal grandfather?
2Wiki,639,test,bind_helpful,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1.0,1.0,0.8571428571428571,0.8857142857142857,1.0,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,8.0,0.8,1.0,10.0,1.0,0.2857142857142857,2.0,1.0,0.0,0.0,7.0,4.0,1.0,2.0,0.0,0.0,1.0,5.0,0.7142857142857143,"Which film has the director who was born later, A Case Of Honor or The Raggedy Rawney?"
2Wiki,640,dev,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Where was the father of Belgutei born?
2Wiki,641,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1.0,0.5,0.5416666666666666,0.49002453333333335,0.28345600000000004,0.20833333333333331,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.28345600000000004,0.28345600000000004,1.0,1.0,1.0,3.0,0.6,0.5,5.0,0.5,0.16666666666666666,2.0,1.0,1.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,0.75,Where was the father of Marianus V Of Arborea born?
2Wiki,642,dev,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.8,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,"Are the bands M3 (Band) and Cam-Pact, from the same country?"
2Wiki,643,test,bind_helpful,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,What nationality is the director of film A Kiss On The Nose?
2Wiki,644,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.9,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"Which song came out earlier, Can'T Remember To Forget You or Distant Lover?"
2Wiki,645,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.8,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,"Who lived longer, Martino Finotto or Franklin Edson?"
2Wiki,646,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Who is the father of the performer of song Quiero Estar Contigo?
2Wiki,647,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.5,0.6615384615384615,0.6459415692307693,0.583554,0.3076923076923077,0.5,1.0,2.0,2.0,2.0,1.5,3.0,1.0,2.0,0.583554,0.16710800000000003,1.0,2.0,1.0,6.0,0.6,1.0,10.0,0.5,0.23076923076923078,3.0,1.0,0.5,1.0,13.0,4.0,0.5,1.0,1.0,0.0,1.0,8.0,0.6153846153846154,"Which film has the director who was born first, Going All The Way or Married To The Mob?"
2Wiki,648,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.9,0.9200000000000002,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.791069,1.0,0.0,3.0,0.6,1.0,5.0,1.0,0.5,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,When was the director of film Uncle Silas (Film) born?
2Wiki,649,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08000000000000002,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Are The Romance Of Max and Venus (1929 Film) from the same country?
2Wiki,650,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.8,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,"Which film was released earlier, Jazz Boat or Her Husband'S Trademark?"
2Wiki,651,test,ignore,0.6667,0.6667,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Who founded the company that published Moulin Rouge (Magazine)?
2Wiki,652,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.8666666666666667,0.8933333333333333,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.789707,1.0,0.0,3.0,0.6,1.0,5.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.6666666666666666,What nationality is Humehume's father?
2Wiki,653,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,1.0,0.5833333333333334,0.5678654666666667,0.505994,0.41666666666666663,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.5,1.0,0.505994,0.505994,1.0,2.0,1.0,7.0,0.7,0.5,10.0,1.0,0.3333333333333333,2.0,1.0,0.5,1.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.5,Do director of film Next Of Kin (1982 Film) and director of film Wild Honey (1918 Film) share the same nationality?
