dataset,subset_dataset,subset_index,query_index,question,gold_doc_count,gold_titles_json,setr_selected_count,setr_em,setr_f1,setr_support_recall,setr_support_complete,setr_support_missing_count,setr_titles_json,dbec_selected_count,dbec_em,dbec_f1,dbec_support_recall,dbec_support_complete,dbec_support_missing_count,dbec_recovered_missing_count,dbec_titles_json,requirement_count,dependent_req_count,selective_binding_decision,rank_fill5_answer,rank_fill5_em,rank_fill5_f1,rank_fill5_empty_answer,rank_fill5_selected_count,rank_fill5_support_hit_count,rank_fill5_support_missing_count,rank_fill5_support_recall,rank_fill5_support_complete,rank_fill5_actual_added_count,rank_fill5_rank_fill_count,rank_fill5_titles_json,oracle_fill5_answer,oracle_fill5_em,oracle_fill5_f1,oracle_fill5_empty_answer,oracle_fill5_selected_count,oracle_fill5_support_hit_count,oracle_fill5_support_missing_count,oracle_fill5_support_recall,oracle_fill5_support_complete,oracle_fill5_actual_added_count,oracle_fill5_rank_fill_count,oracle_fill5_titles_json,dbec_repair_fill5_answer,dbec_repair_fill5_em,dbec_repair_fill5_f1,dbec_repair_fill5_empty_answer,dbec_repair_fill5_selected_count,dbec_repair_fill5_support_hit_count,dbec_repair_fill5_support_missing_count,dbec_repair_fill5_support_recall,dbec_repair_fill5_support_complete,dbec_repair_fill5_actual_added_count,dbec_repair_fill5_rank_fill_count,dbec_repair_fill5_titles_json
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,85,757,Do both directors of films Júdás and The Wilby Conspiracy share the same nationality?,4,"[""Michael Curtiz"", ""Júdás"", ""Ralph Nelson"", ""The Wilby Conspiracy""]",3,0.0,0.0,0.5,0,2,"[""Júdás"", ""The Wilby Conspiracy"", ""Rijk de Gooyer""]",5,0.0,0.0,1.0,1,0,2,"[""Michael Curtiz"", ""Ralph Nelson"", ""Júdás"", ""The Wilby Conspiracy"", ""Rijk de Gooyer""]",4,2,bind,No.,0.0,0.0,0,5,4,0,1.0,1,2,2,"[""Júdás"", ""The Wilby Conspiracy"", ""Rijk de Gooyer"", ""Michael Curtiz"", ""Ralph Nelson""]",No.,0.0,0.0,0,5,4,0,1.0,1,2,0,"[""Júdás"", ""The Wilby Conspiracy"", ""Rijk de Gooyer"", ""Michael Curtiz"", ""Ralph Nelson""]",No.,0.0,0.0,0,5,4,0,1.0,1,2,0,"[""Júdás"", ""The Wilby Conspiracy"", ""Rijk de Gooyer"", ""Michael Curtiz"", ""Ralph Nelson""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,86,769,"Which film has the director who was born later, It'S A Bikini World or A Moment Of Romance?",4,"[""A Moment of Romance"", ""Stephanie Rothman"", ""It's a Bikini World"", ""Benny Chan (film director)""]",3,1.0,1.0,0.75,0,1,"[""It's a Bikini World"", ""A Moment of Romance"", ""Benny Chan (film director)""]",5,0.0,0.0,0.75,0,1,1,"[""A Moment of Romance III"", ""Stephanie Rothman"", ""It's a Bikini World"", ""A Moment of Romance"", ""A Moment of Romance II""]",4,2,bind,A Moment Of Romance.,1.0,1.0,0,5,3,1,0.75,0,2,2,"[""It's a Bikini World"", ""A Moment of Romance"", ""Benny Chan (film director)"", ""A Moment of Romance II"", ""A Moment of Romance III""]",A Moment of Romance.,1.0,1.0,0,5,4,0,1.0,1,2,1,"[""It's a Bikini World"", ""A Moment of Romance"", ""Benny Chan (film director)"", ""Stephanie Rothman"", ""A Moment of Romance II""]",A Moment Of Romance.,1.0,1.0,0,5,4,0,1.0,1,2,0,"[""It's a Bikini World"", ""A Moment of Romance"", ""Benny Chan (film director)"", ""A Moment of Romance III"", ""Stephanie Rothman""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,87,781,"Which film has the director who was born earlier, Pod Banderą Miłości or World In My Corner?",4,"[""Jesse Hibbs"", ""Michał Waszyński"", ""Pod banderą miłości"", ""World in My Corner""]",2,0.0,0.0,0.5,0,2,"[""Pod banderą miłości"", ""World in My Corner""]",5,1.0,1.0,1.0,1,0,2,"[""Michał Waszyński"", ""Jesse Hibbs"", ""Pod banderą miłości"", ""World in My Corner"", ""Charles Vidor""]",4,2,bind,Pod Banderą Miłości.,1.0,1.0,0,5,4,0,1.0,1,3,3,"[""Pod banderą miłości"", ""World in My Corner"", ""Michał Waszyński"", ""Jesse Hibbs"", ""Charles Vidor""]",Pod Banderą Miłości.,1.0,1.0,0,5,4,0,1.0,1,3,1,"[""Pod banderą miłości"", ""World in My Corner"", ""Jesse Hibbs"", ""Michał Waszyński"", ""Charles Vidor""]",Pod Banderą Miłości.,1.0,1.0,0,5,4,0,1.0,1,3,0,"[""Pod banderą miłości"", ""World in My Corner"", ""Michał Waszyński"", ""Jesse Hibbs"", ""Charles Vidor""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,88,787,"Which film whose director was born first, Bhaji On The Beach or Bugsy?",4,"[""Bhaji on the Beach"", ""Gurinder Chadha"", ""Barry Levinson"", ""Bugsy""]",3,1.0,1.0,0.75,0,1,"[""Gurinder Chadha"", ""Bugsy"", ""Barry Levinson""]",5,1.0,1.0,1.0,1,0,1,"[""Gurinder Chadha"", ""Barry Levinson"", ""Bugsy"", ""Bhaji on the Beach"", ""Johanna ter Steege""]",4,2,bind,Bugsy.,1.0,1.0,0,5,4,0,1.0,1,2,2,"[""Gurinder Chadha"", ""Bugsy"", ""Barry Levinson"", ""Bhaji on the Beach"", ""Johanna ter Steege""]",Bugsy.,1.0,1.0,0,5,4,0,1.0,1,2,1,"[""Gurinder Chadha"", ""Bugsy"", ""Barry Levinson"", ""Bhaji on the Beach"", ""Johanna ter Steege""]",Bugsy.,1.0,1.0,0,5,4,0,1.0,1,2,0,"[""Gurinder Chadha"", ""Bugsy"", ""Barry Levinson"", ""Bhaji on the Beach"", ""Johanna ter Steege""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,89,792,"Which film has the director who was born later, Alludugaru or The Laughing Woman?",4,"[""K. Raghavendra Rao"", ""Piero Schivazappa"", ""Alludugaru"", ""The Laughing Woman""]",2,0.0,0.0,0.5,0,2,"[""Alludugaru"", ""Piero Schivazappa""]",5,1.0,1.0,1.0,1,0,2,"[""K. Raghavendra Rao"", ""Piero Schivazappa"", ""The Laughing Woman"", ""Alludugaru"", ""The Laughing Lady""]",4,2,bind,Alludugaru.,1.0,1.0,0,5,4,0,1.0,1,3,3,"[""Alludugaru"", ""Piero Schivazappa"", ""The Laughing Woman"", ""The Laughing Lady"", ""K. Raghavendra Rao""]",Alludugaru.,1.0,1.0,0,5,4,0,1.0,1,3,1,"[""Alludugaru"", ""Piero Schivazappa"", ""K. Raghavendra Rao"", ""The Laughing Woman"", ""The Laughing Lady""]",Alludugaru.,1.0,1.0,0,5,4,0,1.0,1,3,0,"[""Alludugaru"", ""Piero Schivazappa"", ""K. Raghavendra Rao"", ""The Laughing Woman"", ""The Laughing Lady""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,90,795,"Which film whose director was born first, Apasionadamente or The Blue Bead?",4,"[""Luis César Amadori"", ""The Blue Bead"", ""Ertem Eğilmez"", ""Apasionadamente""]",3,1.0,1.0,0.75,0,1,"[""Apasionadamente"", ""Luis César Amadori"", ""The Blue Bead""]",5,1.0,1.0,1.0,1,0,1,"[""Luis César Amadori"", ""Ertem Eğilmez"", ""Beeper (film)"", ""Apasionadamente"", ""The Blue Bead""]",4,2,bind,Apasionadamente.,1.0,1.0,0,5,3,1,0.75,0,2,2,"[""Apasionadamente"", ""Luis César Amadori"", ""The Blue Bead"", ""The Very Merry Widows"", ""The Devil in Miss Jones""]",Apasionadamente.,1.0,1.0,0,5,4,0,1.0,1,2,1,"[""Apasionadamente"", ""Luis César Amadori"", ""The Blue Bead"", ""Ertem Eğilmez"", ""The Very Merry Widows""]",Apasionadamente.,1.0,1.0,0,5,4,0,1.0,1,2,0,"[""Apasionadamente"", ""Luis César Amadori"", ""The Blue Bead"", ""Ertem Eğilmez"", ""Beeper (film)""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,91,796,"Which film whose director is younger, Kalippava or A Couch In New York?",4,"[""A. B. Raj"", ""Kalippava"", ""A Couch in New York"", ""Chantal Akerman""]",2,1.0,1.0,0.5,0,2,"[""A Couch in New York"", ""Kalippava""]",5,1.0,1.0,1.0,1,0,2,"[""Sanal Kumar Sasidharan"", ""Chantal Akerman"", ""A Couch in New York"", ""Kalippava"", ""A. B. Raj""]",4,2,bind,A Couch in New York.,1.0,1.0,0,5,4,0,1.0,1,3,3,"[""A Couch in New York"", ""Kalippava"", ""Chantal Akerman"", ""A. B. Raj"", ""Doug Liman""]",A Couch in New York.,1.0,1.0,0,5,4,0,1.0,1,3,1,"[""A Couch in New York"", ""Kalippava"", ""A. B. Raj"", ""Chantal Akerman"", ""Doug Liman""]",A Couch in New York.,1.0,1.0,0,5,4,0,1.0,1,3,0,"[""A Couch in New York"", ""Kalippava"", ""Sanal Kumar Sasidharan"", ""Chantal Akerman"", ""A. B. Raj""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,92,801,"Which film whose director was born first, The Last Paradises: On The Track Of Rare Animals or Waterlily Jaguar?",4,"[""The Last Paradises: On the Track of Rare Animals"", ""Eugen Schuhmacher"", ""Waterlily Jaguar"", ""Melora Walters""]",2,1.0,1.0,0.5,0,2,"[""The Last Paradises: On the Track of Rare Animals"", ""Waterlily Jaguar""]",5,1.0,1.0,1.0,1,0,2,"[""Eugen Schuhmacher"", ""Waterlily Jaguar"", ""Melora Walters"", ""The Last Paradises: On the Track of Rare Animals"", ""Werner Herzog""]",4,2,bind,The Last Paradises: On the Track of Rare Animals.,1.0,1.0,0,5,4,0,1.0,1,3,3,"[""The Last Paradises: On the Track of Rare Animals"", ""Waterlily Jaguar"", ""Eugen Schuhmacher"", ""Melora Walters"", ""Werner Herzog""]",The Last Paradises: On the Track of Rare Animals.,1.0,1.0,0,5,4,0,1.0,1,3,1,"[""The Last Paradises: On the Track of Rare Animals"", ""Waterlily Jaguar"", ""Eugen Schuhmacher"", ""Melora Walters"", ""Werner Herzog""]",The Last Paradises: On the Track of Rare Animals.,1.0,1.0,0,5,4,0,1.0,1,3,0,"[""The Last Paradises: On the Track of Rare Animals"", ""Waterlily Jaguar"", ""Eugen Schuhmacher"", ""Melora Walters"", ""Werner Herzog""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,93,803,"Which film has the director who was born later, Sylvie Et Le Fantôme or Sky Patrol?",4,"[""Sylvie et le fantôme"", ""Claude Autant-Lara"", ""Sky Patrol"", ""Howard Bretherton""]",2,0.0,0.0,0.5,0,2,"[""Sylvie et le fantôme"", ""Sky Patrol""]",5,1.0,1.0,1.0,1,0,2,"[""Claude Autant-Lara"", ""Howard Bretherton"", ""Sylvie et le fantôme"", ""Sky Patrol"", ""Georges Lautner""]",4,2,bind,Sylvie et le fantôme.,1.0,1.0,0,5,4,0,1.0,1,3,3,"[""Sylvie et le fantôme"", ""Sky Patrol"", ""Claude Autant-Lara"", ""Georges Lautner"", ""Howard Bretherton""]",Sylvie et le fantôme.,1.0,1.0,0,5,4,0,1.0,1,3,1,"[""Sylvie et le fantôme"", ""Sky Patrol"", ""Claude Autant-Lara"", ""Howard Bretherton"", ""Georges Lautner""]",Sylvie et le fantôme.,1.0,1.0,0,5,4,0,1.0,1,3,0,"[""Sylvie et le fantôme"", ""Sky Patrol"", ""Claude Autant-Lara"", ""Howard Bretherton"", ""Georges Lautner""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,94,814,"Which film has the director who was born earlier, The Appeal To Conscience or Pretty Persuasion?",4,"[""Pretty Persuasion"", ""The Appeal to Conscience"", ""Marcos Siega"", ""Karl Anton""]",2,1.0,1.0,0.5,0,2,"[""Karl Anton"", ""Pretty Persuasion""]",5,1.0,1.0,1.0,1,0,2,"[""Marcos Siega"", ""Karl Anton"", ""The Appeal to Conscience"", ""Pretty Persuasion"", ""Ingmar Bergman""]",4,2,bind,The Appeal to Conscience.,1.0,1.0,0,5,4,0,1.0,1,3,3,"[""Karl Anton"", ""Pretty Persuasion"", ""The Appeal to Conscience"", ""Marcos Siega"", ""Ingmar Bergman""]",The Appeal to Conscience.,1.0,1.0,0,5,4,0,1.0,1,3,1,"[""Karl Anton"", ""Pretty Persuasion"", ""The Appeal to Conscience"", ""Marcos Siega"", ""Ingmar Bergman""]",The Appeal to Conscience.,1.0,1.0,0,5,4,0,1.0,1,3,0,"[""Karl Anton"", ""Pretty Persuasion"", ""Marcos Siega"", ""The Appeal to Conscience"", ""Ingmar Bergman""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,95,831,"Which film whose director is younger, Keep 'Em Rolling or Balipeetam?",4,"[""Balipeetam"", ""Dasari Narayana Rao"", ""George Archainbaud"", ""Keep 'Em Rolling""]",2,1.0,1.0,0.5,0,2,"[""Balipeetam"", ""Keep 'Em Rolling""]",5,1.0,1.0,1.0,1,0,2,"[""George Archainbaud"", ""Dasari Narayana Rao"", ""Keep 'Em Rolling"", ""Balipeetam"", ""The Shadow of the Desert""]",4,2,bind,Balipeetam.,1.0,1.0,0,5,4,0,1.0,1,3,3,"[""Balipeetam"", ""Keep 'Em Rolling"", ""Dasari Narayana Rao"", ""George Archainbaud"", ""The Shadow of the Desert""]",Balipeetam.,1.0,1.0,0,5,4,0,1.0,1,3,1,"[""Balipeetam"", ""Keep 'Em Rolling"", ""Dasari Narayana Rao"", ""George Archainbaud"", ""The Shadow of the Desert""]",Balipeetam.,1.0,1.0,0,5,4,0,1.0,1,3,0,"[""Balipeetam"", ""Keep 'Em Rolling"", ""George Archainbaud"", ""Dasari Narayana Rao"", ""The Shadow of the Desert""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,96,833,"Which film has the director who was born earlier, Day Of The Cobra or Time Of Roses?",4,"[""Risto Jarva"", ""Enzo G. Castellari"", ""Time of Roses"", ""Day of the Cobra""]",3,0.0,0.3333333333333333,0.75,0,1,"[""Day of the Cobra"", ""Time of Roses"", ""Enzo G. Castellari""]",5,1.0,1.0,1.0,1,0,1,"[""Enzo G. Castellari"", ""Risto Jarva"", ""Day of the Cobra"", ""Time of Roses"", ""Destruction Force""]",4,2,bind,Day Of The Cobra.,0.0,0.3333333333333333,0,5,3,1,0.75,0,2,2,"[""Day of the Cobra"", ""Time of Roses"", ""Enzo G. Castellari"", ""Destruction Force"", ""No Time for Flowers""]",Time Of Roses.,1.0,1.0,0,5,4,0,1.0,1,2,1,"[""Day of the Cobra"", ""Time of Roses"", ""Enzo G. Castellari"", ""Risto Jarva"", ""Destruction Force""]",Time Of Roses.,1.0,1.0,0,5,4,0,1.0,1,2,0,"[""Day of the Cobra"", ""Time of Roses"", ""Enzo G. Castellari"", ""Risto Jarva"", ""Destruction Force""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,97,834,"Which film whose director is younger, My Baby'S Daddy or A Tale Of Winter?",4,"[""A Tale of Winter"", ""Éric Rohmer"", ""Cheryl Dunye"", ""My Baby's Daddy""]",2,1.0,1.0,0.5,0,2,"[""My Baby's Daddy"", ""A Tale of Winter""]",5,1.0,1.0,1.0,1,0,2,"[""Cheryl Dunye"", ""Éric Rohmer"", ""My Baby's Daddy"", ""A Tale of Winter"", ""A Tale of Springtime""]",4,2,bind,My Baby's Daddy.,1.0,1.0,0,5,3,1,0.75,0,3,3,"[""My Baby's Daddy"", ""A Tale of Winter"", ""Cheryl Dunye"", ""A Tale of Springtime"", ""Man without a Passport""]",My Baby's Daddy.,1.0,1.0,0,5,4,0,1.0,1,3,1,"[""My Baby's Daddy"", ""A Tale of Winter"", ""Éric Rohmer"", ""Cheryl Dunye"", ""A Tale of Springtime""]",My Baby's Daddy.,1.0,1.0,0,5,4,0,1.0,1,3,0,"[""My Baby's Daddy"", ""A Tale of Winter"", ""Cheryl Dunye"", ""Éric Rohmer"", ""A Tale of Springtime""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,98,838,"Which film has the director died earlier, The Mark Of The Renegade or Muchachas Que Estudian?",4,"[""Manuel Romero"", ""Hugo Fregonese"", ""The Mark of the Renegade"", ""Muchachas que estudian""]",2,0.0,0.0,0.5,0,2,"[""The Mark of the Renegade"", ""Muchachas que estudian""]",5,1.0,1.0,1.0,1,0,2,"[""Manuel Romero"", ""Hugo Fregonese"", ""Son of the Renegade"", ""Muchachas que estudian"", ""The Mark of the Renegade""]",4,2,bind,Muchachas que estudian.,1.0,1.0,0,5,3,1,0.75,0,3,3,"[""The Mark of the Renegade"", ""Muchachas que estudian"", ""Hugo Fregonese"", ""Henry Hathaway"", ""Son of the Renegade""]",Muchachas que estudian.,1.0,1.0,0,5,4,0,1.0,1,3,1,"[""The Mark of the Renegade"", ""Muchachas que estudian"", ""Manuel Romero"", ""Hugo Fregonese"", ""Henry Hathaway""]",Muchachas que estudian.,1.0,1.0,0,5,4,0,1.0,1,3,0,"[""The Mark of the Renegade"", ""Muchachas que estudian"", ""Manuel Romero"", ""Hugo Fregonese"", ""Son of the Renegade""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,99,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",4,"[""Scott Shaw"", ""Christine Pascal"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive""]",2,0.0,0.0,0.5,0,2,"[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]",5,1.0,1.0,1.0,1,0,2,"[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]",4,2,bind,Cannot be determined.,0.0,0.0,0,5,2,2,0.5,0,3,3,"[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]",Adultery: A User's Guide.,1.0,1.0,0,5,4,0,1.0,1,3,1,"[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Scott Shaw"", ""Christine Pascal"", ""Aditya Chopra""]",Adultery: A User's Guide.,1.0,1.0,0,5,4,0,1.0,1,3,0,"[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Scott Shaw"", ""Aditya Chopra""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,100,869,"Which film has the director who was born later, Así En El Cielo Como En La Tierra or Buck And The Preacher?",4,"[""Sidney Poitier"", ""Así en el cielo como en la tierra"", ""Buck and the Preacher"", ""José Luis Cuerda""]",2,1.0,1.0,0.5,0,2,"[""Buck and the Preacher"", ""Así en el cielo como en la tierra""]",5,1.0,1.0,0.75,0,1,1,"[""José Luis Cuerda"", ""Buck and the Preacher"", ""Así en el cielo como en la tierra"", ""James Goldstone"", ""The Wilby Conspiracy""]",4,2,bind,Así en el cielo como en la tierra.,1.0,1.0,0,5,3,1,0.75,0,3,3,"[""Buck and the Preacher"", ""Así en el cielo como en la tierra"", ""José Luis Cuerda"", ""James Goldstone"", ""The Wilby Conspiracy""]",Así en el cielo como en la tierra.,1.0,1.0,0,5,3,1,0.75,0,3,2,"[""Buck and the Preacher"", ""Así en el cielo como en la tierra"", ""José Luis Cuerda"", ""James Goldstone"", ""The Wilby Conspiracy""]",Así en el cielo como en la tierra.,1.0,1.0,0,5,3,1,0.75,0,3,0,"[""Buck and the Preacher"", ""Así en el cielo como en la tierra"", ""José Luis Cuerda"", ""James Goldstone"", ""The Wilby Conspiracy""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,101,871,Do director of film D'Annunzio (Film) and director of film Così Parlò Bellavista have the same nationality?,4,"[""Sergio Nasca"", ""Così parlò Bellavista"", ""D'Annunzio (film)"", ""Luciano De Crescenzo""]",3,1.0,1.0,0.75,0,1,"[""D'Annunzio (film)"", ""Così parlò Bellavista"", ""Luciano De Crescenzo""]",5,1.0,1.0,1.0,1,0,1,"[""Sergio Nasca"", ""Luciano De Crescenzo"", ""D'Annunzio (film)"", ""Così parlò Bellavista"", ""Alberto Lattuada""]",4,2,bind,Yes.,1.0,1.0,0,5,3,1,0.75,0,2,2,"[""D'Annunzio (film)"", ""Così parlò Bellavista"", ""Luciano De Crescenzo"", ""Alberto Lattuada"", ""Dino Risi""]",Yes.,1.0,1.0,0,5,4,0,1.0,1,2,1,"[""D'Annunzio (film)"", ""Così parlò Bellavista"", ""Luciano De Crescenzo"", ""Sergio Nasca"", ""Alberto Lattuada""]",Yes.,1.0,1.0,0,5,4,0,1.0,1,2,0,"[""D'Annunzio (film)"", ""Così parlò Bellavista"", ""Luciano De Crescenzo"", ""Sergio Nasca"", ""Alberto Lattuada""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,102,873,"Which film has the director born first, Shadows In Paradise or Dog Law?",4,"[""Dog Law"", ""Jerome Storm"", ""Aki Kaurismäki"", ""Shadows in Paradise""]",2,1.0,1.0,0.5,0,2,"[""Shadows in Paradise"", ""Dog Law""]",5,1.0,1.0,1.0,1,0,2,"[""Aki Kaurismäki"", ""Shadows in Paradise"", ""Dog Law"", ""Jerome Storm"", ""Shawn Levy""]",3,1,bind,Dog Law.,1.0,1.0,0,5,4,0,1.0,1,3,3,"[""Shadows in Paradise"", ""Dog Law"", ""Aki Kaurismäki"", ""Jerome Storm"", ""Shawn Levy""]",Dog Law.,1.0,1.0,0,5,4,0,1.0,1,3,1,"[""Shadows in Paradise"", ""Dog Law"", ""Jerome Storm"", ""Aki Kaurismäki"", ""Shawn Levy""]",Dog Law.,1.0,1.0,0,5,4,0,1.0,1,3,0,"[""Shadows in Paradise"", ""Dog Law"", ""Aki Kaurismäki"", ""Jerome Storm"", ""Shawn Levy""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,103,876,"Which film has the director who was born first, Piccoli Fuochi or The Nice Guys?",4,"[""The Nice Guys"", ""Shane Black"", ""Peter Del Monte"", ""Piccoli fuochi""]",2,0.0,0.0,0.5,0,2,"[""Shane Black"", ""Piccoli fuochi""]",5,1.0,1.0,0.75,0,1,1,"[""Duilio Coletti"", ""Shane Black"", ""Ringo-en no shōjo"", ""The Nice Guys"", ""Piccoli fuochi""]",4,2,bind,Piccoli Fuochi.,1.0,1.0,0,5,4,0,1.0,1,3,3,"[""Shane Black"", ""Piccoli fuochi"", ""The Nice Guys"", ""Peter Del Monte"", ""Murielle Telio""]",Piccoli Fuochi.,1.0,1.0,0,5,4,0,1.0,1,3,1,"[""Shane Black"", ""Piccoli fuochi"", ""The Nice Guys"", ""Peter Del Monte"", ""Murielle Telio""]",Cannot be determined.,0.0,0.0,0,5,3,1,0.75,0,3,0,"[""Shane Black"", ""Piccoli fuochi"", ""Duilio Coletti"", ""Ringo-en no shōjo"", ""The Nice Guys""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,104,882,"Which film has the director died later, Calling Philo Vance or The Witch'S Curse?",4,"[""Calling Philo Vance"", ""William Clemens (film director)"", ""The Witch's Curse"", ""Riccardo Freda""]",3,1.0,1.0,0.75,0,1,"[""Calling Philo Vance"", ""William Clemens (film director)"", ""Riccardo Freda""]",5,1.0,1.0,1.0,1,0,1,"[""William Clemens (film director)"", ""Riccardo Freda"", ""The Witch's Curse"", ""Calling Philo Vance"", ""Kirk Morris""]",4,2,bind,The Witch's Curse.,1.0,1.0,0,5,4,0,1.0,1,2,2,"[""Calling Philo Vance"", ""William Clemens (film director)"", ""Riccardo Freda"", ""The Witch's Curse"", ""Kirk Morris""]",The Witch's Curse.,1.0,1.0,0,5,4,0,1.0,1,2,1,"[""Calling Philo Vance"", ""William Clemens (film director)"", ""Riccardo Freda"", ""The Witch's Curse"", ""Kirk Morris""]",The Witch's Curse.,1.0,1.0,0,5,4,0,1.0,1,2,0,"[""Calling Philo Vance"", ""William Clemens (film director)"", ""Riccardo Freda"", ""The Witch's Curse"", ""Kirk Morris""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,105,887,"Which film whose director is younger, Becoming Dick or Nude On The Moon?",4,"[""Nude on the Moon"", ""Doris Wishman"", ""Becoming Dick"", ""Bob Saget""]",3,1.0,1.0,0.75,0,1,"[""Becoming Dick"", ""Nude on the Moon"", ""Bob Saget""]",5,1.0,1.0,1.0,1,0,1,"[""Pasquale Festa Campanile"", ""Becoming Dick"", ""Bob Saget"", ""Nude on the Moon"", ""Doris Wishman""]",4,2,bind,Becoming Dick.,1.0,1.0,0,5,4,0,1.0,1,2,2,"[""Becoming Dick"", ""Nude on the Moon"", ""Bob Saget"", ""Doris Wishman"", ""Man on the Moon""]",Becoming Dick.,1.0,1.0,0,5,4,0,1.0,1,2,1,"[""Becoming Dick"", ""Nude on the Moon"", ""Bob Saget"", ""Doris Wishman"", ""Man on the Moon""]",Becoming Dick.,1.0,1.0,0,5,4,0,1.0,1,2,0,"[""Becoming Dick"", ""Nude on the Moon"", ""Bob Saget"", ""Pasquale Festa Campanile"", ""Doris Wishman""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,106,891,"Which film has the director who was born later, Vote For Huggett or Romance In The Dark?",4,"[""Romance in the Dark"", ""H. C. Potter"", ""Vote for Huggett"", ""Ken Annakin""]",2,0.0,0.0,0.5,0,2,"[""Vote for Huggett"", ""H. C. Potter""]",5,0.0,0.0,0.5,0,2,0,"[""Tom Clegg (director)"", ""H. C. Potter"", ""Romance of the Redwoods"", ""Vote for Huggett"", ""(Romance) in the Digital Age""]",4,2,bind,Vote For Huggett.,1.0,1.0,0,5,4,0,1.0,1,3,3,"[""Vote for Huggett"", ""H. C. Potter"", ""Romance in the Dark"", ""Ken Annakin"", ""The Time of Your Life (film)""]",Vote For Huggett.,1.0,1.0,0,5,4,0,1.0,1,3,1,"[""Vote for Huggett"", ""H. C. Potter"", ""Romance in the Dark"", ""Ken Annakin"", ""The Time of Your Life (film)""]",Cannot be determined.,0.0,0.0,0,5,2,2,0.5,0,3,0,"[""Vote for Huggett"", ""H. C. Potter"", ""Tom Clegg (director)"", ""Romance of the Redwoods"", ""(Romance) in the Digital Age""]"
2Wiki,2wikimultihopqa_dbec_cf_underselect_20260507,107,896,"Which film whose director is younger, The Pulse Of Life or The Hungover Games?",4,"[""The Pulse of Life"", ""Josh Stolberg"", ""The Hungover Games"", ""Rex Ingram (director)""]",3,1.0,1.0,0.75,0,1,"[""The Hungover Games"", ""The Pulse of Life"", ""Josh Stolberg""]",5,1.0,1.0,1.0,1,0,1,"[""Rex Ingram (director)"", ""Josh Stolberg"", ""Ringo-en no shōjo"", ""The Hungover Games"", ""The Pulse of Life""]",4,2,bind,The Hungover Games.,1.0,1.0,0,5,4,0,1.0,1,2,2,"[""The Hungover Games"", ""The Pulse of Life"", ""Josh Stolberg"", ""Ania Spiering"", ""Rex Ingram (director)""]",The Hungover Games.,1.0,1.0,0,5,4,0,1.0,1,2,1,"[""The Hungover Games"", ""The Pulse of Life"", ""Josh Stolberg"", ""Rex Ingram (director)"", ""Ania Spiering""]",The Hungover Games.,1.0,1.0,0,5,4,0,1.0,1,2,0,"[""The Hungover Games"", ""The Pulse of Life"", ""Josh Stolberg"", ""Rex Ingram (director)"", ""Ringo-en no shōjo""]"
