dataset,query_index,gold_doc_count,missing_doc_id,missing_title,candidate_rank,rank_bucket,query_f1,query_em,failure_bucket,question,selected_non_gold_titles
musique,104,3,35,Warsaw Pact,10,rank6_10,0.0,0.0,candidate200_complete_top5_incomplete,When did the U.S. and the country in effective control of political and military functions of the group the People's Socialist Republic of Albania was a member of become allies?,Modern history || Warsaw Pact || Warsaw Pact || Southern Europe
musique,104,3,1841,Hero of Socialist Labour (Albania),17,rank11_20,0.0,0.0,candidate200_complete_top5_incomplete,When did the U.S. and the country in effective control of political and military functions of the group the People's Socialist Republic of Albania was a member of become allies?,Modern history || Warsaw Pact || Warsaw Pact || Southern Europe
musique,105,2,1851,Republican Party (United States),163,rank101_200,0.1429,0.0,candidate200_complete_top5_incomplete,Who were the leaders of the opposition of the party that controlled the house of representatives in 2002?,Dissolution of the Soviet Union || Party leaders of the United States House of Representatives || Party leaders of the United States House of Representatives || Party leaders of the United States House of Representatives
musique,106,4,1099,Reformation,9,rank6_10,0.0,0.0,candidate200_complete_top5_incomplete,In what state is the district where the man who wanted to reform the religion practiced by Innocenzo Ferrieri preached a sermon on Marian devotion?,Szlachta || Anthony Maria Zaccaria || Marian reforms
musique,106,4,1100,Wittenberg (district),11,rank11_20,0.0,0.0,candidate200_complete_top5_incomplete,In what state is the district where the man who wanted to reform the religion practiced by Innocenzo Ferrieri preached a sermon on Marian devotion?,Szlachta || Anthony Maria Zaccaria || Marian reforms
musique,110,4,1036,Arizona,134,rank101_200,0.0,0.0,candidate200_complete_top5_incomplete,Who won the 1993 Indy Car Race in the largest city of the state containing the city where the performer of the album Mingus Three is from?,Indiana || Mingus Plays Piano || Jazz Portraits: Mingus in Wonderland
musique,110,4,959,Desert Diamond West Valley Phoenix Grand Prix,14,rank11_20,0.0,0.0,candidate200_complete_top5_incomplete,Who won the 1993 Indy Car Race in the largest city of the state containing the city where the performer of the album Mingus Three is from?,Indiana || Mingus Plays Piano || Jazz Portraits: Mingus in Wonderland
musique,111,3,1943,"Socialist Party of Oregon (Columbia County, Oregon)",,missing_200,0.0,0.0,candidate200_incomplete_top5_partial,What mountain can you see from Portland in the state where Fishing Creek Confederacy is located?,American Civil War || Raven Creek || Catherine Creek
musique,112,4,1951,2020 AFC U-23 Championship qualification,21,rank21_50,0.0,0.0,candidate200_complete_top5_incomplete,When was Burma's name changed to that of the country on the natural boundary between the country that hosted the tournament and the country where That Dam is from?,Vat Yotkeo || Myanmar
musique,115,3,911,2014 United States Senate elections,,missing_200,0.0,0.0,candidate200_incomplete_top5_partial,When did the political party of Stewart and Harlan take control of the body that has Standing Rules derived from Article One that do not apply to the House?,Dwight D. Eisenhower || Party leaders of the United States House of Representatives || Political party
musique,116,2,2026,Leonora Dori,14,rank11_20,1.0,1.0,candidate200_complete_top5_incomplete,"Who is the grandmother of Philippe, Duke of Orléans?",Louise Élisabeth d'Orléans || Mercedes of Orléans || Philip III of Spain || Louise of Savoy
musique,117,4,474,Paula Santiago,49,rank21_50,1.0,1.0,candidate200_complete_top5_incomplete,Who's the son of the Italian navigator who explored the eastern coast of the continent Manuel Balbi was born in?,Mexico || Pedro Álvares Cabral || Exploration of North America
musique,117,4,476,John Cabot,6,rank6_10,1.0,1.0,candidate200_complete_top5_incomplete,Who's the son of the Italian navigator who explored the eastern coast of the continent Manuel Balbi was born in?,Mexico || Pedro Álvares Cabral || Exploration of North America
musique,118,4,2045,Virginia,7,rank6_10,0.0,0.0,candidate200_complete_top5_incomplete,What is the deepest part of the ocean by the state where Main Street Station is located?,"Savannah, Georgia || Mariana Trench || Mariana Trench"
musique,118,4,2050,"Newport News, Virginia",25,rank21_50,0.0,0.0,candidate200_complete_top5_incomplete,What is the deepest part of the ocean by the state where Main Street Station is located?,"Savannah, Georgia || Mariana Trench || Mariana Trench"
musique,119,3,2075,Casa Loma,7,rank6_10,0.0,0.0,candidate200_complete_top5_incomplete,What is the name of the castle in the city where the performer of Never Too Loud was formed?,Pythian Castle Lodge || Krimulda Castle || Arthur's Seat
musique,120,4,2078,World Series,13,rank11_20,1.0,1.0,candidate200_complete_top5_incomplete,Who has the most hits in the league whose member team has the most wins of the championship series which proceeds the MVP award?,2016 NBA Summer League || World Series Most Valuable Player Award || World Series
musique,120,4,734,New York Yankees,30,rank21_50,1.0,1.0,candidate200_complete_top5_incomplete,Who has the most hits in the league whose member team has the most wins of the championship series which proceeds the MVP award?,2016 NBA Summer League || World Series Most Valuable Player Award || World Series
musique,121,2,2105,Vinko Dvořák,6,rank6_10,0.4,0.0,candidate200_complete_top5_incomplete,Which university employed the person that Mach bands are named after?,Culture || Mach number || Friedrich Hayek || Mach's principle
musique,123,2,2121,William A. Gahl,,missing_200,0.6667,0.0,candidate200_incomplete_top5_partial,Where is the headquarters of the organization that the Office of Science Education is a part of?,Texas A&M University || HOSA (organization) || Franklin Institute || National Open University of Nigeria
musique,124,2,2140,Great power,7,rank6_10,0.0,0.0,candidate200_complete_top5_incomplete,Which countries found economic growth while cog-railways were built in the Alps?,Alps || Schneeberg Railway (cog railway) || Alps || Economic inequality
musique,127,2,2201,Spanish–American War,9,rank6_10,0.0,0.0,candidate200_complete_top5_incomplete,Who was president when congress declared war on the country where Glumpers was filmed?,Declaration of war by the United States || United States declaration of war on Germany (1917) || Declaration of war by the United States || Powers of the United States Congress
musique,132,2,2290,Hu Sanxing,11,rank11_20,0.0,0.0,candidate200_complete_top5_incomplete,What city is located in the county containing Qiantong?,Qing dynasty || Nanjing || Qing dynasty || Xiangshui County
musique,133,4,2291,Josip Broz Tito,10,rank6_10,0.0,0.0,candidate200_incomplete_top5_partial,"A country's military branch, the equivalent of which in the US contains the Air Defense Artillery, was unprepared for the invasion of the country occupied by the Nazi's. When was the word ""Slavs"" used in the national anthem of the unprepared country?",Anti-aircraft warfare || Anti-aircraft warfare || Slavs || Anti-aircraft warfare
musique,133,4,2298,1939 German ultimatum to Lithuania,,missing_200,0.0,0.0,candidate200_incomplete_top5_partial,"A country's military branch, the equivalent of which in the US contains the Air Defense Artillery, was unprepared for the invasion of the country occupied by the Nazi's. When was the word ""Slavs"" used in the national anthem of the unprepared country?",Anti-aircraft warfare || Anti-aircraft warfare || Slavs || Anti-aircraft warfare
musique,133,4,2302,United States Army,21,rank21_50,0.0,0.0,candidate200_incomplete_top5_partial,"A country's military branch, the equivalent of which in the US contains the Air Defense Artillery, was unprepared for the invasion of the country occupied by the Nazi's. When was the word ""Slavs"" used in the national anthem of the unprepared country?",Anti-aircraft warfare || Anti-aircraft warfare || Slavs || Anti-aircraft warfare
musique,140,3,913,114th United States Congress,13,rank11_20,0.0,0.0,candidate200_complete_top5_incomplete,"When did the party who holds the majority in the House of Representatives, take control of the political body that the President calls on for support in his USAF appointments?",Majority leader || Party leaders of the United States House of Representatives || Party leaders of the United States Senate || Party leaders of the United States House of Representatives
musique,140,3,911,2014 United States Senate elections,152,rank101_200,0.0,0.0,candidate200_complete_top5_incomplete,"When did the party who holds the majority in the House of Representatives, take control of the political body that the President calls on for support in his USAF appointments?",Majority leader || Party leaders of the United States House of Representatives || Party leaders of the United States Senate || Party leaders of the United States House of Representatives
musique,141,3,762,East Timor,26,rank21_50,0.0,0.0,candidate200_complete_top5_incomplete,Kiwil's birth country participated in a Commission of Truth and Friendship. Who is the president of the other country that participated?,Fundamental rights in India || Josip Broz Tito || John Kerry
musique,143,2,2463,Hieronymus of Cardia,20,rank11_20,0.5,0.0,candidate200_complete_top5_incomplete,Between which years was the war with the person who suffered a great amount of losses battling the Roman army?,Middle Ages || Battle of Cannae || Hellenistic period || Surena
musique,145,2,2505,"Fort Davis, Texas",14,rank11_20,0.0,0.0,candidate200_complete_top5_incomplete,What is the highest city in the state where Dell ranks sixth by revenue?,Dell || Dell || Dell || Dell
musique,146,4,927,EmArcy Records,27,rank21_50,1.0,1.0,candidate200_complete_top5_incomplete,When was the most recent Bicycle Friendly Community Award given to the city where the company Study in Brown's record label is part of is headquartered?,New York City || Cannondale Bicycle Corporation
musique,147,2,2551,Táng (surname),63,rank51_100,0.0,0.0,candidate200_complete_top5_incomplete,What is the dynasty the oldest wooden buildings in China be dated to an example of?,Han dynasty || History of China || Qing dynasty || Shang dynasty
musique,149,3,876,Partition of India,,missing_200,0.0,0.0,candidate200_incomplete_top5_partial,What is the meaning of the word that is also a majority religion in India when the country where Banna is located was created in the Arabic dictionary?,Hangrai || Culture of India || Islam in India
musique,150,4,2581,Prague underground (culture),18,rank11_20,0.5,0.0,candidate200_incomplete_top5_partial,Normalization occurred in Country A that invaded Country B because the military branch was unprepared. Country B was the only communist country to have an embassy where?,Warsaw Pact || John Kerry || Cold War
musique,150,4,2591,Police,,missing_200,0.5,0.0,candidate200_incomplete_top5_partial,Normalization occurred in Country A that invaded Country B because the military branch was unprepared. Country B was the only communist country to have an embassy where?,Warsaw Pact || John Kerry || Cold War
musique,151,3,2598,Warner Records,,missing_200,0.4,0.0,candidate200_incomplete_top5_partial,Who owns the record label of the Another Page performer?,All Right || Jason Paige || American Idol || The Return of the Fabulous Hofner Bluenotes
