dataset,query_index,question,gold_doc_count,gold_doc_indices,selected_top5,candidate_count,ExactMatch,F1,answer_string_hit_at5,gold_count_at5,failure_bucket,missing_gold_count_top5,missing_gold_doc_indices_top5,missing_gold_titles_top5,missing_gold_ranks_candidate200,missing_gold_rank_buckets,max_missing_gold_rank_candidate200,max_missing_gold_rank_bucket,near_title_substitution_proxy,selected_non_gold_titles,all_gold_at5,any_gold_at5,recall_at5,all_gold_at10,any_gold_at10,recall_at10,all_gold_at20,any_gold_at20,recall_at20,all_gold_at50,any_gold_at50,recall_at50,all_gold_at100,any_gold_at100,recall_at100,all_gold_at200,any_gold_at200,recall_at200
2wikimultihopqa,269,Are Bmw M and Mine Safety Appliances both located in the same country?,2,"[1914, 1919]","[1914, 1919, 1920, 1918, 1916]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Mine Safety and Health News', 'Mine Safety and Health Administration', 'Industrial Scientific Corporation']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,270,"Which film was released more recently, Behind Locked Doors or Crossing Delancey?",2,"[1923, 1927]","[1927, 239, 1924, 1923, 1926]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Priscilla Pointer', 'Behind Locked Doors (1991 film)', 'Locked Doors']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,271,What is the place of birth of the director of film 976-Evil Ii?,2,"[1929, 253]","[1929, 253, 4535, 4439, 1789]",200,0.0,0.5,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Rod Hardy', 'Kevin S. Tenney', 'William D. MacGillivray']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,272,Are director of film Garbo (Film) and director of film Souls At Sea both from the same country?,4,"[1936, 1935, 1931, 1934]","[1936, 1931, 1935, 3964, 3472]",200,1.0,1.0,False,3.0,candidate200_complete_top5_incomplete,1,[1934],['Henry Hathaway'],[22],['rank21_50'],22,rank21_50,False,"['Liz Garbus', 'José Luis Garci']",False,True,0.75,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,273,"Who was born earlier, Ola Stunes Isene or Ruby Helder?",2,"[1941, 1940]","[1941, 1943, 1940, 2535, 1942]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Ola Isene', 'Hélène Grenier', 'Ruby Slipperjack']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,274,"Which film has the director who was born earlier, Holiday In Tyrol or Las Aventuras De Pito Pérez?",4,"[1951, 1945, 1944, 1949]","[1951, 1944, 1945, 1948, 2881]",200,0.0,0.0,True,3.0,candidate200_complete_top5_incomplete,1,[1949],['Juan Bustillo Oro'],[16],['rank11_20'],16,rank11_20,False,"['Las Aventuras de Pikín', 'Lesley Selander']",False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,275,"Who is the paternal grandmother of David Pigot (Cricketer, Born 1929)?",2,"[1956, 1955]","[1956, 1955, 1316, 5189, 974]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Claude Bowes-Lyon, 13th Earl of Strathmore and Kinghorne', 'Marian Montagu Douglas Scott', 'Hubba bint Hulail']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,276,"Which film came out earlier, Marriage Blue or 4 Minute Mile?",2,"[1961, 1960]","[1960, 936, 1961, 1959, 3349]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Battle in Seattle', 'The Four Minute Mile', 'Romance Out of the Blue']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,277,What nationality is the director of film Overland Adventure?,2,"[1966, 1967]","[1966, 1967, 4907, 5481, 3253]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Johnny on the Run', 'Ken Annakin', 'Sidney Olcott']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,278,Who is the father of the director of film Tiger Cage (Film)?,2,"[1968, 1970]","[1968, 1970, 1969, 1439, 2705]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Tiger Cage 2', 'Tsui Hark', 'Kasthuri Raja']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,279,"Which film has the director born later, Tell It To The Bees or House Of The Black Death?",4,"[1973, 1971, 1972, 1974]","[1971, 1974, 1973, 384, 5168]",200,0.0,0.0,True,3.0,candidate200_complete_top5_incomplete,1,[1972],['Annabel Jankel'],[22],['rank21_50'],22,rank21_50,False,"['Gurinder Chadha', 'Cheryl Dunye']",False,True,0.75,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,280,"Which film was released first, Vamping Venus or Forbidden Paradise?",2,"[1976, 1977]","[1977, 525, 1976, 4136, 4510]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Christian August of Holstein-Gottorp, Prince of Eutin', 'Venus (1929 film)', 'Four for Venice']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,281,"Which film has the director who died later, Jára Cimrman Lying, Sleeping or Mr. Ace?",4,"[1981, 1978, 1979, 358]","[1981, 1979, 3797, 2237, 6019]",200,0.0,0.0,True,2.0,candidate200_complete_top5_incomplete,2,"[1978, 358]","['Mr. Ace', 'Edwin L. Marin']","[21, 171]","['rank21_50', 'rank101_200']",171,rank101_200,False,"['Miloš Forman', 'Martin Frič', 'Wojciech Has']",False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.75,False,True,0.75,True,True,1.0
2wikimultihopqa,282,Do Jen Armbruster and Gus Triandos have the same nationality?,2,"[1984, 1991]","[1983, 1984, 1991, 1989, 4247]",200,0.0,0.0,False,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Asya Miller', 'Don Leppert (second baseman)', 'Michiel Vos']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,283,What nationality is the director of film 3096 Days?,2,"[1992, 1993]","[1992, 1993, 372, 4338, 4179]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Yeşim Ustaoğlu', 'Christian E. Christiansen', 'Klaudia Kovács (director)']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,284,What is the place of birth of Marisabel Rodríguez De Chávez's husband?,2,"[1996, 1510]","[1996, 1510, 1514, 1509, 4161]",200,0.0,0.6667,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Federico Brito Figueroa', 'Carolina Sanchez', 'Juan Carlos Gumucio']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,285,"Who died first, Earl Valiquette or Jean-Joseph Gaume?",2,"[2002, 2003]","[2002, 2661, 2003, 3334, 3337]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Paul Hamilton (politician)', 'Joseph-Édouard Perrault', 'Joseph-Stanislas Perrault']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,286,Who is Archduchess Rosa Of Austria's mother-in-law?,2,"[2010, 2008]","[2010, 2008, 3287, 2127, 6005]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Archduchess Elisabeth Amalie of Austria', 'Archduchess Maria Theresa of Austria (1862–1933)', 'Archduchess Hedwig of Austria']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,287,"Where was the father of Victor Amadeus, Prince Of Anhalt-Bernburg born?",2,"[2013, 2012]","[2013, 2016, 2014, 2018, 2012]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Lebrecht, Prince of Anhalt-Zeitz-Hoym', 'Karl Frederick, Prince of Anhalt-Bernburg', 'Elizabeth of Palatinate-Zweibrücken']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,288,Where was the place of death of Thaddeus P. Mott's father?,2,"[2024, 2022]","[2024, 2022, 4532, 3243, 3605]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Prince Paul of Thurn and Taxis', 'James Waddel Alexander', 'John Caldwell (seigneur)']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,289,Where was the performer of song Netflix (Song) born?,2,"[2026, 2027]","[2026, 2027, 5777, 1345, 4517]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Little Fire', 'Zhang Ye (singer)', 'Nicole Taylor Hart']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,290,"Which film was released more recently, No Path Through Fire or Bright Leaf?",2,"[2030, 2034]","[2034, 47, 2030, 2028, 2029]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Michael Curtiz', 'Vadim Beroev', 'Through Fire and Water']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,291,"Who is younger, Lorenzo Zazzeri or Eliška Krásnohorská?",2,"[2035, 2036]","[2036, 2035, 329, 1059, 486]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Miloš Zličić', 'Zoran Švonja', 'Karel Zich']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,292,"Where did William Louis, Prince Of Anhalt-Harzgerode's father die?",2,"[2040, 2039]","[2040, 770, 2044, 2039, 2038]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Brancaleone Doria', 'William Louis, Prince of Anhalt-Köthen', 'John Louis I, Prince of Anhalt-Dornburg']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,293,"Which film came out first, The Coastline or Un Elefante Color Ilusión?",2,"[2045, 2050]","[2045, 2464, 2050, 5803, 608]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Peter Greenaway', 'The Front Line (2006 film)', 'Pirates of the Coast']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,294,"Who is Princess Elisabeth, Duchess Of Hohenberg's father-in-law?",2,"[2052, 2056]","[2052, 2056, 2057, 5326, 3287]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Georg, Duke of Hohenberg', 'Princess Elisabeth of Prussia', 'Archduchess Elisabeth Amalie of Austria']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,295,What is the date of death of the founder of university University Of Los Andes (Colombia)?,2,"[2061, 2063]","[2061, 2063, 3731, 5635, 4026]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Universidad Autónoma de Guadalajara', 'Manuel Antonio Sanclemente', 'Francisco Herrera Luque']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,296,Where was the director of film The Ape (2005 Film) born?,2,"[2065, 2066]","[2065, 2066, 285, 5387, 292]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Sepideh Farsi', 'Aki Kaurismäki', 'Claude Weisz']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,297,What is the place of birth of the performer of song Damage (Pharoahe Monch Song)?,2,"[2069, 2070]","[2069, 2070, 5587, 5586, 2068]",200,0.0,0.3333,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Dillon Cooper', 'Juice Aleem', 'Charif Damage']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,298,"Which film whose director was born first, No Greater Glory or Seeing'S Believing?",4,"[2075, 2072, 2071, 2073]","[2075, 2071, 2072, 2074, 4168]",200,0.0,0.0,True,3.0,candidate200_complete_top5_incomplete,1,[2073],['Harry Beaumont'],[21],['rank21_50'],21,rank21_50,False,"['The Greater Glory', 'Rex Ingram (director)']",False,True,0.75,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,299,"Which film came out earlier, A Slave Of Love or Remorse, A Story Of The Red Plague?",2,"[2085, 2084]","[2085, 2084, 2420, 2076, 167]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['A Slave of Vanity', 'Slave of Love (disambiguation)', 'The Past of Mary Holmes']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,300,Where did Hasan Ibn Hasan's father die?,2,"[2093, 2087]","[2093, 4713, 2087, 4268, 4270]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Abdullah ibn Muhammad', 'Rukn al-Dawla', 'Fakhr al-Dawla']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,301,What is the date of birth of the director of film Moguds Pellams?,2,"[2099, 2097]","[2099, 2097, 4962, 5158, 4125]",200,0.0,0.5,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['K. Raghavendra Rao', 'Dasari Narayana Rao', 'Mark Pellington']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,302,"Who is the paternal grandmother of John Iii, Duke Of Cleves?",2,"[2103, 2101]","[1873, 2103, 2102, 2101, 4625]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Mary of Burgundy, Duchess of Cleves', 'John I, Duke of Cleves', 'John III, Duke of Brabant']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,303,"Which film has the director who was born earlier, A Romance Of The Air or How Moscha Came Back?",4,"[2105, 2109, 2106, 2108]","[2105, 2106, 2109, 4169, 3921]",200,0.0,0.0,True,3.0,candidate200_complete_top5_incomplete,1,[2108],['Phillips Smalley'],[22],['rank21_50'],22,rank21_50,False,"['William A. Wellman', 'Howard Hawks']",False,True,0.75,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,304,"Who is younger, Thomas Praytor or Matthew Knox?",2,"[2112, 2110]","[2110, 2112, 5438, 1175, 3830]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Peter Gravesen', 'Thomas Stafford, 3rd Earl of Stafford', 'Matthew, Count of Boulogne']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,305,Where was the father of Tony Bettenhausen Jr. born?,2,"[2116, 2118]","[2116, 2117, 2118, 5346, 1511]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Merle Bettenhausen', 'Emilio Bigi', 'Tony Figueira (footballer)']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,306,Where was the director of film Flags And Waves born?,2,"[2120, 2121]","[2120, 2464, 4125, 1789, 292]",200,0.0,0.0,False,1.0,candidate200_complete_top5_incomplete,1,[2121],['William Reeves (animator)'],[22],['rank21_50'],22,rank21_50,False,"['Peter Greenaway', 'Mark Pellington', 'William D. MacGillivray', 'Claude Weisz']",False,True,0.5,False,True,0.5,False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,307,What is the place of birth of the composer of film Amarajeevi (1965 Film)?,2,"[2122, 2123]","[2122, 2123, 2197, 2525, 468]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Amresh Ganesh', 'Deva (composer)', 'Amedeo Escobar']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,308,When did Sila Zandukeli-Sandunov's wife die?,2,"[2124, 2125]","[2124, 2125, 2202, 244, 3710]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Raisa Orlova', 'Vera Miletić', 'Edadil Kadın']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,309,Who is the maternal grandfather of Archduchess Maria Theresa Of Austria (1862–1933)?,2,"[2127, 2129]","[2127, 2009, 2133, 3287, 2126]",200,0.0,0.7273,False,1.0,candidate200_complete_top5_incomplete,1,[2129],['Princess Maria Immaculata of Bourbon-Two Sicilies (1844–1899)'],[17],['rank11_20'],17,rank11_20,False,"['Archduchess Maria Carolina of Austria (1740–1741)', 'Archduchess Maria Theresa of Austria (1845–1927)', 'Archduchess Elisabeth Amalie of Austria', 'Archduchess Maria Theresa of Austria (1762–1770)']",False,True,0.5,False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,310,"Are both movies, Inauguration Of The Pleasure Dome and Texans Never Cry, from the same country?",2,"[2142, 2137]","[2142, 2137, 2140, 2139, 2141]",200,0.0,0.0,False,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['The Pleasure', 'Pleasuredome', 'The Pleasure Garden (1925 film)']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,311,Where was the director of film The Iron Man (Serial) born?,2,"[2146, 2149]","[2146, 2149, 1497, 3253, 4535]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Jules White', 'Sidney Olcott', 'Rod Hardy']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,312,"Which film has the director who died first, Vice Raid or The Courier Of Lyon?",4,"[2158, 2156, 2153, 2160]","[2158, 2153, 2156, 2155, 2224]",200,1.0,1.0,True,3.0,candidate200_complete_top5_incomplete,1,[2160],['Claude Autant-Lara'],[8],['rank6_10'],8,rank6_10,False,"['The Courier of Lyon (1923 film)', 'Raoul Walsh']",False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,313,"Which film has the director who was born first, The King On Main Street or The Crime Doctor'S Diary?",4,"[2166, 2167, 2164, 2172]","[2167, 2172, 2166, 4595, 1217]",200,1.0,1.0,True,3.0,candidate200_complete_top5_incomplete,1,[2164],['Monta Bell'],[22],['rank21_50'],22,rank21_50,False,"[""A Doctor's Diary"", 'Henry King (director)']",False,True,0.75,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,314,"Which film was released first, The First 7Th Night or Aansoo Ban Gaye Phool?",2,"[2173, 2177]","[2177, 2173, 2758, 2176, 2760]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Adurthi Subba Rao', 'Stockholmsnatt', 'Poola Rangadu']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,315,What is the place of birth of Atang De La Rama's husband?,2,"[2180, 2178]","[2179, 2180, 1596, 1595, 1593]",200,0.0,0.0,False,1.0,candidate200_incomplete_top5_partial,1,[2178],['Amado V. Hernandez'],[None],['missing_200'],,missing_200,False,"['José Nepomuceno', 'Gauthier Destenay', 'Devisingh Ransingh Shekhawat', 'Philip May']",False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5
2wikimultihopqa,316,Are director of film Raitu Kutumbam and director of film Closet Land both from the same country?,4,"[2186, 2185, 2189, 2187]","[2186, 2189, 2187, 2185, 4962]",200,1.0,1.0,False,4.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,['K. Raghavendra Rao'],True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,317,"Who lived longer, Jean Grémillon or Ángel Recasens?",2,"[2190, 2191]","[2191, 1064, 2190, 3593, 1830]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Hirak Rajar Deshe', 'André Cayatte', 'Henri Decoin']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,318,Who is the mother of the composer of film Charlie Chaplin 2?,2,"[2195, 2197]","[2195, 2197, 2199, 322, 5199]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Eugene Chaplin', 'Tarcisio Fusco', 'Aditya Chopra']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,319,Where was the wife of Lev Karakhan born?,2,"[2200, 2201]","[2200, 2201, 2202, 4636, 5886]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Raisa Orlova', 'Sofia Sergeyevna Trubetskaya', 'Irina Paley']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
